folio,categoria_incidente_c4,incidente_c4,anio_creacion,mes_creacion,fecha_creacion,hora_creacion,anio_cierre,mes_cierre,fecha_cierre,hora_cierre,codigo_cierre,clas_con_f_alarma,alcaldia_cierre,colonia_cierre,manzana,latitud,longitud
C5/20210706/03018,Disturbio,Escandalo,2021,Julio,2021-07-06,19:39:06,2021,Julio,2021-07-06,19:55:26,Otros,FALTA CÍVICA,GUSTAVO A. MADERO,VALLEJO I,9.01E+14,19.469169,-99.130114
C5/20210706/03169,Disturbio,Escandalo,2021,Julio,2021-07-06,20:18:53,2021,Julio,2021-07-06,20:33:38,Otros,FALTA CÍVICA,IZTAPALAPA,LEYES DE REFORMA 3A SECCION I,9.01E+14,19.378686,-99.069034
C5/20210706/00859,Disturbio,Rina,2021,Julio,2021-07-06,10:12:49,2021,Julio,2021-07-06,10:20:13,Otros,DELITO,XOCHIMILCO,SAN FRANCISCO TLALNEPANTLA (PBLO),9.01E+14,19.198945,-99.122431
C5/20210706/03111,Disturbio,Jugadores,2021,Julio,2021-07-06,20:03:14,2021,Julio,2021-07-06,20:12:08,Otros,FALTA CÍVICA,BENITO JUAREZ,ALAMOS II,090140001012A018,19.397296,-99.14543
C5/20210706/00358,Disturbio,Rina,2021,Julio,2021-07-06,03:30:08,2021,Julio,2021-07-06,03:43:57,A,DELITO,CUAUHTEMOC,MORELOS III,9.02E+14,19.444042,-99.136094
C5/20210706/00339,Disturbio,Rina,2021,Julio,2021-07-06,03:12:04,2021,Julio,2021-07-06,03:33:11,Otros,DELITO,IZTACALCO,AGRICOLA ORIENTAL VII,9.01E+14,19.390529,-99.069005
C5/20210706/00094,Disturbio,Rina,2021,Julio,2021-07-06,00:37:56,2021,Julio,2021-07-06,01:07:22,Otros,DELITO,IZTACALCO,AGRICOLA ORIENTAL VI,9.01E+14,19.395632,-99.063925
C5/20210706/02665,Disturbio,Rina,2021,Julio,2021-07-06,18:14:28,2021,Julio,2021-07-06,18:18:54,Otros,DELITO,IZTACALCO,CARLOS ZAPATA VELA,9.01E+14,19.384188,-99.09767
C5/20210705/00600,Denuncia,Servidor publico,2021,Julio,2021-07-05,02:26:32,2021,Julio,2021-07-05,03:01:14,A,SERVICIO,CUAUHTEMOC,PAULINO NAVARRO,9.02E+14,19.412045,-99.128642
C5/20210705/00740,Denuncia,Servidor publico,2021,Julio,2021-07-05,03:25:12,2021,Julio,2021-07-05,03:45:43,A,SERVICIO,IZTAPALAPA,ERMITA ZARAGOZA (U HAB) I,090070001134A035,19.360004,-98.995183
C5/20210705/00951,Denuncia,Servidor publico,2021,Julio,2021-07-05,06:20:41,2021,Julio,2021-07-05,06:59:17,A,SERVICIO,CUAUHTEMOC,ROMA SUR II,9.02E+14,19.406039,-99.162367
C5/20210705/00156,Denuncia,Servidor publico,2021,Julio,2021-07-05,00:29:15,2021,Julio,2021-07-05,01:14:33,Otros,SERVICIO,MIGUEL HIDALGO,ESCANDON II,NA,19.402196,-99.171001
C5/20210706/01083,Incendio,Edificio,2021,Julio,2021-07-06,11:20:14,2021,Julio,2021-07-06,11:36:18,Otros,EMERGENCIA,BENITO JUAREZ,ACACIAS,9.01E+14,19.362966,-99.171375
C5/20210706/03709,Incendio,Transformador,2021,Julio,2021-07-06,22:31:01,2021,Julio,2021-07-06,23:13:35,Otros,EMERGENCIA,ALVARO OBREGON,PARAJE EL CABALLITO,9.01E+14,19.313119,-99.270237
C5/20210706/01315,Incendio,Vehiculo,2021,Julio,2021-07-06,12:29:41,2021,Julio,2021-07-06,13:47:25,A,EMERGENCIA,IZTACALCO,SANTIAGO SUR,9.01E+14,19.390399,-99.126346
C5/20210706/01171,Intento de suicidio,Tomo pastillas o estupefacientes,2021,Julio,2021-07-06,11:46:59,2021,Julio,2021-07-06,12:45:30,A,URGENCIAS MEDICAS,IZTAPALAPA,PALMITAS,9.01E+14,19.334117,-99.027114
C5/20210706/02327,Intento de suicidio,Tomo pastillas o estupefacientes,2021,Julio,2021-07-06,16:47:30,2021,Julio,2021-07-06,17:08:07,A,URGENCIAS MEDICAS,BENITO JUAREZ,"NARVARTE IV",9.01E+14,19.391757,-99.153079
C5/20210705/03737,Denuncia,Servidor publico,2021,Julio,2021-07-05,19:51:03,2021,Julio,2021-07-05,20:26:55,A,SERVICIO,CUAUHTEMOC,CENTRO II,9.02E+14,19.442189,-99.123968
C5/20210706/00711,Lesionado,Caida,2021,Julio,2021-07-06,09:14:53,2021,Julio,2021-07-06,09:19:20,Otros,URGENCIAS MEDICAS,COYOACAN,PEDREGAL DE STO DOMINGO IV,9.00E+14,19.329217,-99.164937
C5/20210706/00614,Lesionado,Caida,2021,Julio,2021-07-06,08:23:47,2021,Julio,2021-07-06,09:09:51,A,URGENCIAS MEDICAS,ALVARO OBREGON,CHIMALISTAC,9.01E+14,19.347043,-99.18621
C5/20210705/04298,Lesionado,Caida,2021,Julio,2021-07-05,22:09:39,2021,Julio,2021-07-06,03:26:44,A,URGENCIAS MEDICAS,IZTACALCO,INFONAVIT IZTACALCO (U HAB) I,9.01E+14,19.385972,-99.103982
C5/20210715/03025,Derrame o fuga,Cilindro de gas,2021,Julio,2021-07-15,19:19:21,2021,Julio,2021-07-15,20:21:27,A,EMERGENCIA,LA MAGDALENA CONTRERAS,PUEBLO NUEVO ALTO,9.01E+14,19.302628,-99.249685
C5/20210705/04042,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,21:09:19,2021,Julio,2021-07-05,21:28:41,A,SERVICIO,IZTAPALAPA,SANTA MARTHA ACATITLA_(PBLO),090070001084A009,19.360527,-99.009254
C5/20210705/04056,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,21:13:29,2021,Julio,2021-07-05,21:43:48,A,SERVICIO,IZTACALCO,AGRICOLA ORIENTAL I,9.01E+14,19.401384,-99.074745
C5/20210706/00157,Disturbio,Escandalo,2021,Julio,2021-07-06,01:07:23,2021,Julio,2021-07-06,01:14:41,Otros,FALTA CÍVICA,GUSTAVO A. MADERO,COCOYOTES,9.01E+14,19.549235,-99.132311
C5/20210706/00266,Disturbio,Escandalo,2021,Julio,2021-07-06,02:13:52,2021,Julio,2021-07-06,02:29:44,A,FALTA CÍVICA,CUAUHTEMOC,SAN SIMON TOLNAHUAC,9.02E+14,19.461256,-99.143665
C5/20210705/03975,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,20:51:45,2021,Julio,2021-07-05,21:13:05,A,SERVICIO,LA MAGDALENA CONTRERAS,SAN JERONIMO ACULCO - LIDICE (PBLO),9.01E+14,19.322308,-99.226921
C5/20210705/04235,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,21:52:32,2021,Julio,2021-07-05,22:14:02,Otros,SERVICIO,LA MAGDALENA CONTRERAS,LAS PALMAS,9.01E+14,19.313742,-99.248794
C5/20210705/04531,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,23:21:54,2021,Julio,2021-07-05,23:35:18,Otros,SERVICIO,VENUSTIANO CARRANZA,MOCTEZUMA 2A SECCION I,090170001055A010,19.433511,-99.095629
C5/20210705/04558,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,23:32:03,2021,Julio,2021-07-05,23:48:04,Otros,SERVICIO,IZTAPALAPA,LOMAS DE SANTA CRUZ MEYEHUALCO,090070001305A006,19.334577,-99.036527
C5/20210705/04522,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,23:20:04,2021,Julio,2021-07-05,23:27:59,Otros,SERVICIO,GUSTAVO A. MADERO,ESTRELLA,9.01E+14,19.475349,-99.119534
C5/20210706/00224,Disturbio,Escandalo,2021,Julio,2021-07-06,01:42:18,2021,Julio,2021-07-06,02:31:20,Otros,FALTA CÍVICA,XOCHIMILCO,SANTIAGO TULYEHUALCO (PBLO),9.01E+14,19.254196,-99.016704
C5/20210706/00348,Disturbio,Escandalo,2021,Julio,2021-07-06,03:22:18,2021,Julio,2021-07-06,03:26:09,Otros,FALTA CÍVICA,COYOACAN,CTM V CULHUACAN (U HAB),9.00E+14,19.331959,-99.118054
C5/20210706/00357,Disturbio,Escandalo,2021,Julio,2021-07-06,03:30:30,2021,Julio,2021-07-06,03:32:27,Otros,FALTA CÍVICA,IZTACALCO,AGRICOLA ORIENTAL III,9.01E+14,19.39075,-99.076626
C5/20210706/00394,Disturbio,Escandalo,2021,Julio,2021-07-06,04:17:39,2021,Julio,2021-07-06,04:25:20,Otros,FALTA CÍVICA,TLAHUAC,JAIME TORRES BODET,090110021115A010,19.232855,-98.997969
C5/20210705/03539,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,19:25:37,2021,Julio,2021-07-05,19:32:59,A,SERVICIO,CUAUHTEMOC,FELIPE PESCADOR,9.02E+14,19.4528,-99.127614
C5/20210706/00537,Disturbio,Escandalo,2021,Julio,2021-07-06,07:27:06,2021,Julio,2021-07-06,07:42:06,A,FALTA CÍVICA,MIGUEL HIDALGO,ESCANDON I,090160001118A011,19.4055,-99.179614
C5/20210706/01204,Disturbio,Escandalo,2021,Julio,2021-07-06,11:57:30,2021,Julio,2021-07-06,12:47:34,Otros,FALTA CÍVICA,BENITO JUAREZ,PORTALES II,9.01E+14,19.368359,-99.148209
C5/20210725/06499,Medicos,Inconsciente,2021,Julio,2021-07-25,23:00:19,2021,Julio,2021-07-26,01:21:52,A,URGENCIAS MEDICAS,VENUSTIANO CARRANZA,IGNACIO ZARAGOZA I,9.02E+14,19.414407,-99.094658
C5/20210706/01091,Disturbio,Escandalo,2021,Julio,2021-07-06,11:24:13,2021,Julio,2021-07-06,11:37:53,Otros,FALTA CÍVICA,COYOACAN,DEL CARMEN,9.00E+14,19.352592,-99.162514
C5/20210706/02096,Disturbio,Escandalo,2021,Julio,2021-07-06,15:47:52,2021,Julio,2021-07-06,15:56:03,A,FALTA CÍVICA,BENITO JUAREZ,VERTIZ NARVARTE,9.01E+14,19.379433,-99.154272
C5/20210706/02099,Disturbio,Escandalo,2021,Julio,2021-07-06,15:49:59,2021,Julio,2021-07-06,16:10:57,A,FALTA CÍVICA,GUSTAVO A. MADERO,CHALMA DE GUADALUPE II,9.01E+14,19.550214,-99.152752
C5/20210706/02156,Disturbio,Escandalo,2021,Julio,2021-07-06,16:03:18,2021,Julio,2021-07-06,16:16:45,Otros,FALTA CÍVICA,TLALPAN,AMPLIACION MIGUEL HIDALGO 2A SECC,9.01E+14,19.285086,-99.195207
C5/20210706/03596,Disturbio,Escandalo,2021,Julio,2021-07-06,22:00:32,2021,Julio,2021-07-06,22:02:46,Otros,FALTA CÍVICA,BENITO JUAREZ,SAN JOSE INSURGENTES,9.01E+14,19.362279,-99.182895
C5/20210706/03385,Disturbio,Escandalo,2021,Julio,2021-07-06,21:09:07,2021,Julio,2021-07-06,21:18:17,Otros,FALTA CÍVICA,IZTAPALAPA,EL ROSARIO,9.01E+14,19.299937,-99.064365
C5/20210706/03410,Disturbio,Escandalo,2021,Julio,2021-07-06,21:14:17,2021,Julio,2021-07-06,21:40:47,Otros,FALTA CÍVICA,IZTAPALAPA,RENOVACION,NA,19.371073,-99.057994
C5/20210706/03436,Disturbio,Escandalo,2021,Julio,2021-07-06,21:21:38,2021,Julio,2021-07-06,21:35:38,Otros,FALTA CÍVICA,ALVARO OBREGON,COLINAS DEL SUR,9.01E+14,19.368579,-99.221021
C5/20210706/03684,Disturbio,Fiestas,2021,Julio,2021-07-06,22:23:01,2021,Julio,2021-07-06,22:24:13,Otros,FALTA CÍVICA,BENITO JUAREZ,SAN JOSE INSURGENTES,9.01E+14,19.362916,-99.184107
C5/20210706/02594,Disturbio,Rina,2021,Julio,2021-07-06,17:53:04,2021,Julio,2021-07-06,17:59:38,Otros,DELITO,CUAJIMALPA DE MORELOS,"NAVIDAD (GRANJAS DE NAVIDAD)",090040001002A022,19.375307,-99.282848
C5/20210706/03164,Incendio,Industria,2021,Julio,2021-07-06,20:18:10,2021,Julio,2021-07-06,22:53:02,A,EMERGENCIA,BENITO JUAREZ,ZACAHUITZCO,9.01E+14,19.374186,-99.140436
C5/20210706/02940,Disturbio,Rina,2021,Julio,2021-07-06,19:16:01,2021,Julio,2021-07-06,19:23:00,Otros,DELITO,XOCHIMILCO,SAN GREGORIO ATLAPULCO (PBLO),9.01E+14,19.251495,-99.050348
C5/20210706/02722,Disturbio,Rina,2021,Julio,2021-07-06,18:29:08,2021,Julio,2021-07-06,18:31:30,Otros,DELITO,TLALPAN,2 DE OCTUBRE,9.01E+14,19.274147,-99.233083
C5/20210704/06329,Denuncia,Servidor publico,2021,Julio,2021-07-04,23:10:11,2021,Julio,2021-07-05,00:02:42,A,SERVICIO,CUAUHTEMOC,BUENAVISTA I,090150001049A004,19.452241,-99.146574
C5/20210706/03625,Explosion,Transformador,2021,Julio,2021-07-06,22:07:19,2021,Julio,2021-07-06,23:15:57,Otros,EMERGENCIA,ALVARO OBREGON,LOMAS DE CAPULIN,9.01E+14,19.313666,-99.268552
C5/20210706/03355,Incendio,Casa habitacion,2021,Julio,2021-07-06,21:04:18,2021,Julio,2021-07-06,21:41:02,Otros,EMERGENCIA,IZTAPALAPA,XALPA II,9.01E+14,19.34731,-99.018079
C5/20210706/03166,Incendio,Casa habitacion,2021,Julio,2021-07-06,20:16:37,2021,Julio,2021-07-06,23:04:44,A,EMERGENCIA,LA MAGDALENA CONTRERAS,SAN FRANCISCO (BARR),9.01E+14,19.309699,-99.241936
C5/20210706/02706,Incendio,Transformador,2021,Julio,2021-07-06,18:25:41,2021,Julio,2021-07-06,20:39:59,Otros,EMERGENCIA,AZCAPOTZALCO,LIBERACION,9.00E+14,19.470076,-99.153519
C5/20210706/03530,Intento de suicidio,Tomo pastillas o estupefacientes,2021,Julio,2021-07-06,21:44:30,2021,Julio,2021-07-06,22:41:15,A,URGENCIAS MEDICAS,IZTAPALAPA,MAGDALENA ATLAZOLPA (PBLO),9.01E+14,19.379028,-99.109916
C5/20210705/04574,Lesionado,Caida,2021,Julio,2021-07-05,23:38:20,2021,Julio,2021-07-06,00:50:21,A,URGENCIAS MEDICAS,VENUSTIANO CARRANZA,FEDERAL,9.02E+14,19.418031,-99.088701
C5/20210706/00423,Lesionado,Caida,2021,Julio,2021-07-06,04:56:09,2021,Julio,2021-07-06,04:57:48,Otros,URGENCIAS MEDICAS,IZTACALCO,PANTITLAN I,090060001001A004,19.416708,-99.070404
C5/20210705/01121,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,08:19:30,2021,Julio,2021-07-05,11:24:50,Otros,SERVICIO,VENUSTIANO CARRANZA,PENSADOR MEXICANO II,9.02E+14,19.442,-99.0902
C5/20210705/02593,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,15:46:26,2021,Julio,2021-07-05,17:40:22,Otros,SERVICIO,TLALPAN,LOMAS DE  PADIERNA II,9.01E+14,19.296757,-99.223868
C5/20210706/01547,Lesionado,Caida,2021,Julio,2021-07-06,13:31:32,2021,Julio,2021-07-06,13:32:41,Otros,URGENCIAS MEDICAS,GUSTAVO A. MADERO,CTM EL RISCO (U HAB),090050001263A028,19.509029,-99.099061
C5/20210706/02512,Lesionado,Caida,2021,Julio,2021-07-06,17:33:09,2021,Julio,2021-07-06,17:56:43,A,URGENCIAS MEDICAS,CUAUHTEMOC,ROMA NORTE I,9.02E+14,19.417761,-99.171873
C5/20210705/01730,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,12:02:17,2021,Julio,2021-07-05,12:24:45,Otros,SERVICIO,VENUSTIANO CARRANZA,MOCTEZUMA 2A SECCION I,9.02E+14,19.438371,-99.089446
C5/20210705/01595,Derrame o fuga,Agua potable,2021,Julio,2021-07-05,11:18:35,2021,Julio,2021-07-05,11:55:42,Otros,SERVICIO,MIGUEL HIDALGO,LOMAS DE REFORMA,9.02E+14,19.401511,-99.234861
C5/20210706/02431,Lesionado,Caida,2021,Julio,2021-07-06,17:14:15,2021,Julio,2021-07-06,18:58:36,A,URGENCIAS MEDICAS,TLALPAN,PEDREGAL DE SN NICOLAS 4A SECC I,9.01E+14,19.277102,-99.239395
C5/20210706/02109,Lesionado,Caida,2021,Julio,2021-07-06,15:51:59,2021,Julio,2021-07-06,16:52:16,Otros,URGENCIAS MEDICAS,IZTAPALAPA,LEYES DE REFORMA 3A SECCION II,9.01E+14,19.374949,-99.065356
C5/20210706/02197,Lesionado,Caida,2021,Julio,2021-07-06,16:17:30,2021,Julio,2021-07-06,16:44:08,Otros,URGENCIAS MEDICAS,ALVARO OBREGON,OLIVAR DE LOS PADRES,9.01E+14,19.3399,-99.21968
C5/20210706/03025,Lesionado,Caida,2021,Julio,2021-07-06,19:39:14,2021,Julio,2021-07-06,19:44:55,Otros,URGENCIAS MEDICAS,AZCAPOTZALCO,OBRERO POPULAR,9.00E+14,19.467091,-99.176023
C5/20210706/03373,Lesionado,Caida,2021,Julio,2021-07-06,21:07:02,2021,Julio,2021-07-06,21:47:44,A,URGENCIAS MEDICAS,IZTAPALAPA,JUAN ESCUTIA II,9.01E+14,19.391805,-99.041156
C5/20210706/03203,Lesionado,Caida,2021,Julio,2021-07-06,20:27:58,2021,Julio,2021-07-06,21:55:10,A,URGENCIAS MEDICAS,IZTACALCO,PANTITLAN II,9.01E+14,19.413851,-99.059646
C5/20210706/01887,Disturbio,Arrancones,2021,Julio,2021-07-06,14:50:34,2021,Julio,2021-07-06,14:53:31,Otros,FALTA CÍVICA,TLALPAN,SANTA URSULA XITLA,9.01E+14,19.27898,-99.1752
C5/20210706/02867,Disturbio,Disparos,2021,Julio,2021-07-06,19:02:01,2021,Julio,2021-07-06,19:12:24,Otros,DELITO,TLAHUAC,LA CONCHITA II,9.01E+14,19.294306,-99.031046
C5/20210706/03688,Disturbio,Disparos,2021,Julio,2021-07-06,22:24:30,2021,Julio,2021-07-06,22:51:33,Otros,DELITO,IZTAPALAPA,SAN ANDRES TETEPILCO (PBLO),9.01E+14,19.369235,-99.136309
C5/20210706/03491,Disturbio,Disparos,2021,Julio,2021-07-06,21:31:41,2021,Julio,2021-07-06,21:48:55,Otros,DELITO,LA MAGDALENA CONTRERAS,EL ROSAL,9.01E+14,19.308717,-99.251399
C5/20210705/04074,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,21:16:37,2021,Julio,2021-07-05,21:25:30,Otros,SERVICIO,COYOACAN,PASEOS DE TAXQUEA I,9.00E+14,19.346967,-99.126683
C5/20210706/00057,Disturbio,Escandalo,2021,Julio,2021-07-06,00:22:35,2021,Julio,2021-07-06,00:36:56,Otros,FALTA CÍVICA,IZTACALCO,AGRICOLA ORIENTAL VI,9.01E+14,19.395632,-99.063925
C5/20210706/00187,Disturbio,Escandalo,2021,Julio,2021-07-06,01:25:15,2021,Julio,2021-07-06,01:31:51,Otros,FALTA CÍVICA,AZCAPOTZALCO,TEZOZOMOC,9.00E+14,19.490875,-99.196547
C5/20210706/00110,Disturbio,Escandalo,2021,Julio,2021-07-06,00:47:25,2021,Julio,2021-07-06,01:23:30,Otros,FALTA CÍVICA,BENITO JUAREZ,DEL VALLE III,9.01E+14,19.389085,-99.16913
C5/20210706/00130,Disturbio,Escandalo,2021,Julio,2021-07-06,00:56:44,2021,Julio,2021-07-06,01:07:37,Otros,FALTA CÍVICA,BENITO JUAREZ,AMERICAS UNIDAS-DEL LAGO,9.01E+14,19.380383,-99.141331
C5/20210706/00131,Disturbio,Escandalo,2021,Julio,2021-07-06,00:57:15,2021,Julio,2021-07-06,01:22:17,Otros,FALTA CÍVICA,XOCHIMILCO,SAN ANDRES AHUAYUCAN (PBLO),9.01E+14,19.223602,-99.10949
C5/20210706/00276,Disturbio,Escandalo,2021,Julio,2021-07-06,02:22:19,2021,Julio,2021-07-06,02:23:36,Otros,FALTA CÍVICA,MIGUEL HIDALGO,POLANCO REFORMA (POLANCO),9.02E+14,19.432615,-99.193774
C5/20210705/04181,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,21:39:53,2021,Julio,2021-07-05,21:50:05,Otros,SERVICIO,COYOACAN,AJUSCO I,9.00E+14,19.32232,-99.156375
C5/20210705/04143,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,21:30:48,2021,Julio,2021-07-05,21:46:06,A,SERVICIO,CUAUHTEMOC,DOCTORES IV,9.02E+14,19.413542,-99.154198
C5/20210705/04357,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,22:29:28,2021,Julio,2021-07-05,23:15:24,Otros,SERVICIO,IZTACALCO,PANTITLAN II,9.01E+14,19.420196,-99.058901
C5/20210706/00209,Disturbio,Escandalo,2021,Julio,2021-07-06,01:37:01,2021,Julio,2021-07-06,01:52:27,Otros,FALTA CÍVICA,XOCHIMILCO,SANTIAGO TEPALCATLALPAN (PBLO),9.01E+14,19.248555,-99.120988
C5/20210706/00197,Disturbio,Escandalo,2021,Julio,2021-07-06,01:29:56,2021,Julio,2021-07-06,02:01:02,Otros,FALTA CÍVICA,XOCHIMILCO,SANTIAGO TEPALCATLALPAN (PBLO),9.01E+14,19.248884,-99.122332
C5/20210706/00220,Disturbio,Escandalo,2021,Julio,2021-07-06,01:39:52,2021,Julio,2021-07-06,01:59:57,Otros,FALTA CÍVICA,BENITO JUAREZ,DEL VALLE II,9.01E+14,19.391056,-99.169296
C5/20210706/00572,Disturbio,Escandalo,2021,Julio,2021-07-06,07:56:14,2021,Julio,2021-07-06,08:11:04,Otros,FALTA CÍVICA,AZCAPOTZALCO,SAN BERNABE (BARR),9.00E+14,19.466965,-99.173866
C5/20210706/01481,Disturbio,Escandalo,2021,Julio,2021-07-06,13:14:33,2021,Julio,2021-07-06,13:27:56,Otros,FALTA CÍVICA,IZTAPALAPA,SANTA CRUZ MEYEHUALCO (U HAB) I,9.01E+14,19.344046,-99.039658
C5/20210706/01474,Disturbio,Escandalo,2021,Julio,2021-07-06,13:13:51,2021,Julio,2021-07-06,13:45:09,A,FALTA CÍVICA,GUSTAVO A. MADERO,LINDAVISTA II,9.01E+14,19.504662,-99.129105
C5/20210706/02505,Disturbio,Escandalo,2021,Julio,2021-07-06,17:31:44,2021,Julio,2021-07-06,17:36:44,Otros,FALTA CÍVICA,AZCAPOTZALCO,PRO HOGAR I,9.00E+14,19.473497,-99.149938
C5/20210706/02288,Disturbio,Escandalo,2021,Julio,2021-07-06,16:39:18,2021,Julio,2021-07-06,16:55:50,Otros,FALTA CÍVICA,VENUSTIANO CARRANZA,ALVARO OBREGON,9.02E+14,19.41213,-99.120875
C5/20210706/02191,Disturbio,Escandalo,2021,Julio,2021-07-06,16:15:37,2021,Julio,2021-07-06,16:41:44,A,FALTA CÍVICA,GUSTAVO A. MADERO,VALLE DE MADERO,9.01E+14,19.551076,-99.137491
C5/20210706/03538,Disturbio,Escandalo,2021,Julio,2021-07-06,21:45:44,2021,Julio,2021-07-06,21:50:48,Otros,FALTA CÍVICA,VENUSTIANO CARRANZA,PUEBLA,9.02E+14,19.408116,-99.085843
C5/20210706/03850,Disturbio,Escandalo,2021,Julio,2021-07-06,23:17:51,2021,Julio,2021-07-06,23:18:38,Otros,FALTA CÍVICA,TLALPAN,JARDINES COAPA-BELISARIO DOMINGUEZ,9.01E+14,19.302777,-99.133286
C5/20210706/00420,Disturbio,Escandalo,2021,Julio,2021-07-06,04:52:25,2021,Julio,2021-07-06,05:11:46,Otros,FALTA CÍVICA,TLAHUAC,JAIME TORRES BODET,090110021115A010,19.232855,-98.997969
C5/20210706/00421,Disturbio,Escandalo,2021,Julio,2021-07-06,04:52:19,2021,Julio,2021-07-06,05:06:57,Otros,FALTA CÍVICA,IZTACALCO,LOS REYES,9.01E+14,19.397578,-99.115786
C5/20210706/00377,Disturbio,Escandalo,2021,Julio,2021-07-06,03:54:13,2021,Julio,2021-07-06,03:57:39,Otros,FALTA CÍVICA,TLAHUAC,JAIME TORRES BODET,090110021115A010,19.232855,-98.997969
C5/20210705/04420,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,22:43:39,2021,Julio,2021-07-05,23:01:18,A,SERVICIO,CUAUHTEMOC,SANTA MARIA LA RIBERA IV,9.02E+14,19.442148,-99.154994
C5/20210705/03622,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,19:33:55,2021,Julio,2021-07-05,19:51:06,Otros,SERVICIO,MIGUEL HIDALGO,ARGENTINA ANTIGUA,090160001011A012,19.453702,-99.202854
C5/20210705/03735,Denuncia,Persona sospechosa,2021,Julio,2021-07-05,19:48:39,2021,Julio,2021-07-05,20:08:22,Otros,SERVICIO,MIGUEL HIDALGO,IRRIGACION,9.02E+14,19.439106,-99.208072
C5/20210706/01434,Disturbio,Escandalo,2021,Julio,2021-07-06,13:05:00,2021,Julio,2021-07-06,13:25:28,Otros,FALTA CÍVICA,BENITO JUAREZ,SAN PEDRO DE LOS  PINOS,9.01E+14,19.388877,-99.187883
C5/20210706/01969,Disturbio,Escandalo,2021,Julio,2021-07-06,15:13:36,2021,Julio,2021-07-06,15:20:43,Otros,FALTA CÍVICA,IZTAPALAPA,JUAN ESCUTIA I,9.01E+14,19.396275,-99.050407
C5/20210706/02468,Disturbio,Escandalo,2021,Julio,2021-07-06,17:24:13,2021,Julio,2021-07-06,17:29:38,A,FALTA CÍVICA,CUAUHTEMOC,GUERRERO III,9.02E+14,19.440178,-99.144305
C5/20210706/03256,Disturbio,Escandalo,2021,Julio,2021-07-06,20:38:12,2021,Julio,2021-07-06,20:45:52,Otros,FALTA CÍVICA,TLALPAN,HACIENDA SAN JUAN-RINCON DE SAN JUAN-CHIMALI,9.01E+14,19.289381,-99.140671
C5/20210706/03873,Disturbio,Escandalo,2021,Julio,2021-07-06,23:26:09,2021,Julio,2021-07-06,23:43:02,Otros,FALTA CÍVICA,ALVARO OBREGON,PASEO DE LAS LOMAS-SAN GABRIEL,9.01E+14,19.381594,-99.251766
C5/20210706/03815,Disturbio,Escandalo,2021,Julio,2021-07-06,23:06:15,2021,Julio,2021-07-06,23:11:13,Otros,FALTA CÍVICA,TLALPAN,HEROES DE PADIERNA I,9.01E+14,19.28396,-99.225272
C5/20210706/03849,Disturbio,Escandalo,2021,Julio,2021-07-06,23:17:10,2021,Julio,2021-07-06,23:19:14,Otros,FALTA CÍVICA,BENITO JUAREZ,SAN JOSE INSURGENTES,9.01E+14,19.363858,-99.186088
C5/20210706/03623,Disturbio,Escandalo,2021,Julio,2021-07-06,22:06:56,2021,Julio,2021-07-06,23:17:59,Otros,FALTA CÍVICA,IZTACALCO,AGRICOLA ORIENTAL II,9.01E+14,19.393608,-99.075418
C5/20210706/03039,Disturbio,Escandalo,2021,Julio,2021-07-06,19:45:46,2021,Julio,2021-07-06,19:54:56,Otros,FALTA CÍVICA,COYOACAN,VIEJO EJIDO SANTA URSULA COAPA,9.00E+14,19.307736,-99.139769
C5/20210706/03154,Disturbio,Escandalo,2021,Julio,2021-07-06,20:15:03,2021,Julio,2021-07-06,20:16:02,Otros,FALTA CÍVICA,MIGUEL HIDALGO,SAN MIGUEL CHAPULTEPEC II,9.02E+14,19.407346,-99.189197
C5/20210705/04634,Disturbio,Fiestas,2021,Julio,2021-07-05,23:58:44,2021,Julio,2021-07-06,00:00:22,Otros,FALTA CÍVICA,MIGUEL HIDALGO,ANAHUAC I,9.02E+14,19.445476,-99.17555
C5/20210706/03661,Disturbio,Fiestas,2021,Julio,2021-07-06,22:18:12,2021,Julio,2021-07-06,22:19:02,Otros,FALTA CÍVICA,BENITO JUAREZ,SAN JOSE INSURGENTES,9.01E+14,19.364585,-99.184642
C5/20210706/03404,Disturbio,Quema de pirotecnia,2021,Julio,2021-07-06,21:13:46,2021,Julio,2021-07-06,21:20:16,Otros,DELITO,BENITO JUAREZ,STA CRUZ ATOYAC,090140001083A018,19.369947,-99.160091
