folio,categoria_incidente_c4,incidente_c4,anio_creacion,mes_creacion,fecha_creacion,hora_creacion,anio_cierre,mes_cierre,fecha_cierre,hora_cierre,codigo_cierre,clas_con_f_alarma,alcaldia_cierre,colonia_cierre,manzana,latitud,longitud
C5/191119/05681,Disturbio,Escandalo,2019,Noviembre,2019-11-19,17:37:34,2019,Noviembre,2019-11-19,17:44:11,Negativo,FALTA CÍVICA,CUAUHTEMOC,PAULINO NAVARRO,0901500011290009,19.410715,-99.128602
C5/191119/05234,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,16:42:23,2019,Noviembre,2019-11-19,17:04:06,Negativo,SERVICIO,ALVARO OBREGON,GUADALUPE INN,0901000010987012,19.358903,-99.186294
C5/191113/00020,Administrativas,Ebrios,2019,Noviembre,2019-11-13,00:04:10,2019,Noviembre,2019-11-13,00:09:13,Duplicado,FALTA CÍVICA,IZTAPALAPA,GUADALUPE DEL MORAL,0900700010553019,19.371421,-99.0731
C5/191113/00027,Administrativas,Ebrios,2019,Noviembre,2019-11-13,00:06:34,2019,Noviembre,2019-11-13,00:20:09,Negativo,FALTA CÍVICA,IZTACALCO,REFORMA IZTACCIHUATL NORTE,0900600010753008,19.386887,-99.129557
C5/191113/00032,Robo,Animales,2019,Noviembre,2019-11-13,00:07:53,2019,Noviembre,2019-11-13,02:19:02,Afirmativo,DELITO,IZTAPALAPA,LEYES DE REFORMA 3A SECCION II,0900700010407015,19.374879,-99.076142
C5/191112/08157,Administrativas,Drogados,2019,Noviembre,2019-11-12,23:56:56,2019,Noviembre,2019-11-13,00:20:24,Negativo,FALTA CÍVICA,IZTAPALAPA,JOSE LOPEZ PORTILLO II,0900700012085016,19.307465,-99.079112
C5/191112/08161,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-12,23:57:49,2019,Noviembre,2019-11-13,00:06:03,Negativo,SERVICIO,BENITO JUAREZ,PORTALES II,0901400010863030,19.364982,-99.14293
C5/191113/00001,Amenaza,De suicidio,2019,Noviembre,2019-11-12,23:57:51,2019,Noviembre,2019-11-13,00:10:47,Negativo,DELITO,ALVARO OBREGON,FLORIDA,0901000011063002,19.35573,-99.17813
C5/191113/00139,Administrativas,Ebrios,2019,Noviembre,2019-11-13,00:36:05,2019,Noviembre,2019-11-13,00:58:04,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,LA MALINCHE,0900500012288020,19.454122,-99.10616
C5/191113/00003,Robo,Animales,2019,Noviembre,2019-11-12,23:59:38,2019,Noviembre,2019-11-13,00:06:31,Duplicado,DELITO,IZTAPALAPA,LEYES DE REFORMA 3A SECCION II,0900700010407015,19.374879,-99.076142
C5/191112/08131,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-12,23:53:26,2019,Noviembre,2019-11-13,00:01:44,Duplicado,SERVICIO,MIGUEL HIDALGO,LOMAS DE SOTELO,0901600010321058,19.449885,-99.215774
C5/191112/08068,Administrativas,Ebrios,2019,Noviembre,2019-11-12,23:37:03,2019,Noviembre,2019-11-13,00:20:29,Negativo,FALTA CÍVICA,ALVARO OBREGON,FRANCISCO VILLA,0901000012108001,19.384406,-99.204162
C5/191119/02330,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-19,10:22:39,2019,Noviembre,2019-11-19,10:47:31,Negativo,SERVICIO,COYOACAN,EX HACIENDA COAPA,0900300011410001,19.311518,-99.137996
C5/191119/02336,Medicos,Crisis nerviosa,2019,Noviembre,2019-11-19,10:23:09,2019,Noviembre,2019-11-19,11:15:47,Afirmativo,URGENCIAS MEDICAS,MIGUEL HIDALGO,TACUBAYA,0901600011194002,19.400783,-99.185424
C5/191119/02337,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-19,10:23:17,2019,Noviembre,2019-11-19,11:50:29,Negativo,SERVICIO,IZTACALCO,TLACOTAL RAMOS MILLAN,0900600010433017,19.394438,-99.107409
C5/191119/02282,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-19,10:18:32,2019,Noviembre,2019-11-19,11:03:24,Afirmativo,SERVICIO,BENITO JUAREZ,DEL VALLE IV,0901400010416011,19.382623,-99.161643
C5/191119/02249,Administrativas,Ebrios,2019,Noviembre,2019-11-19,10:13:55,2019,Noviembre,2019-11-19,10:25:50,Afirmativo,FALTA CÍVICA,COYOACAN,PEDREGAL DE STO DOMINGO I,0900300011158025,19.335053,-99.16798
C5/191119/02258,Danos por fenomeno natural o tercero,Caida rama,2019,Noviembre,2019-11-19,10:14:29,2019,Noviembre,2019-11-19,10:48:35,Afirmativo,EMERGENCIA,BENITO JUAREZ,"NARVARTE I",0901400010083015,19.398454,-99.151145
C5/191119/04464,Administrativas,Ebrios,2019,Noviembre,2019-11-19,15:06:18,2019,Noviembre,2019-11-19,15:30:08,Negativo,FALTA CÍVICA,VENUSTIANO CARRANZA,CENTRO II,0901700010583003,19.426723,-99.120086
C5/191119/04415,Administrativas,Drogados,2019,Noviembre,2019-11-19,15:00:40,2019,Noviembre,2019-11-19,15:10:40,Falso,FALSA ALARMA,COYOACAN,PEDREGAL DE SANTA URSULA III,0900300011001026,19.308518,-99.154623
C5/191119/04425,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-19,15:01:28,2019,Noviembre,2019-11-19,15:40:41,Afirmativo,SERVICIO,BENITO JUAREZ,MARIA DEL CARMEN,0901400010666006,19.376335,-99.138818
C5/191119/04339,Administrativas,Drogados,2019,Noviembre,2019-11-19,14:51:26,2019,Noviembre,2019-11-19,15:04:01,Negativo,FALTA CÍVICA,ALVARO OBREGON,MOLINO DE SANTO DOMINGO,0901000010084010,19.393517,-99.20875
C5/191119/04386,Administrativas,Drogados,2019,Noviembre,2019-11-19,14:56:29,2019,Noviembre,2019-11-19,15:10:55,Negativo,FALTA CÍVICA,TLALPAN,SAN LORENZO HUIPULCO,0901200010430008,19.297219,-99.153464
C5/191119/04675,Administrativas,Ebrios,2019,Noviembre,2019-11-19,15:34:52,2019,Noviembre,2019-11-19,16:11:21,Negativo,FALTA CÍVICA,BENITO JUAREZ,PORTALES II,0901400010863027,19.367704,-99.142639
C5/191119/04399,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-19,14:58:03,2019,Noviembre,2019-11-19,15:05:39,Negativo,SERVICIO,IZTAPALAPA,LOMAS DE SAN LORENZO I,0900700012047032,19.316484,-99.065119
C5/191119/04286,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-19,14:44:48,2019,Noviembre,2019-11-19,15:10:41,Negativo,SERVICIO,GUSTAVO A. MADERO,SANTA ISABEL TOLA (PBLO),0900500010972022,19.494826,-99.118072
C5/191119/04305,Administrativas,Drogados,2019,Noviembre,2019-11-19,14:46:10,2019,Noviembre,2019-11-19,15:22:10,Negativo,FALTA CÍVICA,IZTAPALAPA,SOLIDARIDAD EL SALADO (U HAB),0900700015770024,19.369771,-99.00596
C5/191119/04422,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-19,15:00:40,2019,Noviembre,2019-11-19,15:06:47,Duplicado,SERVICIO,GUSTAVO A. MADERO,SANTA ISABEL TOLA (PBLO),0900500010972022,19.494826,-99.118072
C5/191119/04310,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-19,14:44:33,2019,Noviembre,2019-11-19,19:46:20,Afirmativo,SERVICIO,MIGUEL HIDALGO,TACUBA,0901600010054008,19.459756,-99.187779
C5/191119/04316,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-19,14:46:29,2019,Noviembre,2019-11-19,15:00:31,Duplicado,SERVICIO,MIGUEL HIDALGO,SAN DIEGO OCOYOACAC,090160001004A005,19.463456,-99.195665
C5/191119/06185,Administrativas,Ebrios,2019,Noviembre,2019-11-19,18:48:37,2019,Noviembre,2019-11-19,19:24:29,Afirmativo,FALTA CÍVICA,CUAUHTEMOC,ROMA SUR II,0901500011479002,19.406329,-99.156102
C5/191119/04255,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-19,14:39:08,2019,Noviembre,2019-11-19,14:59:44,Negativo,SERVICIO,GUSTAVO A. MADERO,SAN JUAN DE ARAGON 2A SECCION (U HAB) II,0900500012254023,19.4557,-99.085243
C5/191119/04272,Servicios,Vehiculo obstruyendo,2019,Noviembre,2019-11-19,14:42:43,2019,Noviembre,2019-11-19,14:54:34,Negativo,SERVICIO,MIGUEL HIDALGO,MILITAR 1 K LOMAS DE SOTELO (U HAB),0901600010529001,19.440113,-99.216084
C5/191119/04273,Administrativas,Drogados,2019,Noviembre,2019-11-19,14:43:07,2019,Noviembre,2019-11-19,14:51:54,Negativo,FALTA CÍVICA,IZTAPALAPA,DR ALFONSO ORTIZ TIRADO,0900700012390008,19.386016,-99.07753
C5/191119/04294,Administrativas,Drogados,2019,Noviembre,2019-11-19,14:44:33,2019,Noviembre,2019-11-19,15:01:37,Negativo,FALTA CÍVICA,IZTAPALAPA,2A AMPLIACION SANTIAGO ACAHUALTEPEC II,0900700014946018,19.348175,-99.01165
C5/191119/05242,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,16:42:37,2019,Noviembre,2019-11-19,17:23:27,Negativo,SERVICIO,IZTAPALAPA,PASEOS DE CHURUBUSCO,0900700010106011,19.386259,-99.085255
C5/191119/05337,Medicos,Inconsciente,2019,Noviembre,2019-11-19,16:56:10,2019,Noviembre,2019-11-19,17:14:01,Negativo,URGENCIAS MEDICAS,IZTAPALAPA,HEROES DE CHURUBUSCO,0900700010939019,19.362292,-99.117795
C5/191119/05519,Servicios,Corto cables transformador,2019,Noviembre,2019-11-19,17:18:00,2019,Noviembre,2019-11-19,17:19:01,Duplicado,SERVICIO,TLALPAN,LA FAMA,0901200010680004,19.291288,-99.177744
C5/191119/05173,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,16:34:00,2019,Noviembre,2019-11-19,16:56:35,Negativo,SERVICIO,CUAUHTEMOC,SANTA MARIA LA RIBERA I,0901500010466002,19.452038,-99.159945
C5/191119/05508,Servicios,Corto cables transformador,2019,Noviembre,2019-11-19,17:16:05,2019,Noviembre,2019-11-19,17:18:02,Duplicado,SERVICIO,TLALPAN,LA FAMA,0901200010680005,19.291803,-99.176808
C5/191119/05188,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,16:35:46,2019,Noviembre,2019-11-19,16:57:55,Negativo,SERVICIO,BENITO JUAREZ,SAN PEDRO DE LOS  PINOS,0901400010187010,19.394096,-99.183175
C5/191119/05204,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,16:38:45,2019,Noviembre,2019-11-19,16:46:52,Negativo,SERVICIO,GUSTAVO A. MADERO,GUADALUPE TEPEYAC,090050001181A002,19.468595,-99.11998
C5/191119/05217,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,16:39:55,2019,Noviembre,2019-11-19,17:11:28,Negativo,SERVICIO,IZTAPALAPA,EL MIRADOR,0900700014024031,19.335862,-99.09929
C5/191119/05112,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,16:26:44,2019,Noviembre,2019-11-19,16:31:13,Duplicado,SERVICIO,COYOACAN,PRESIDENTES EJIDALES SEGUNDA SECCION,0900300011707009,19.325771,-99.125339
C5/191119/05117,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,16:25:58,2019,Noviembre,2019-11-19,16:32:04,Duplicado,SERVICIO,COYOACAN,PILOTO CULHUACAN (U HAB),0900300011336025,19.322821,-99.111441
C5/191119/05141,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,16:30:10,2019,Noviembre,2019-11-19,16:51:15,Negativo,SERVICIO,BENITO JUAREZ,DEL VALLE V,0901400010740001,19.374881,-99.169367
C5/191119/05151,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,16:28:21,2019,Noviembre,2019-11-19,16:38:51,Negativo,SERVICIO,IZTAPALAPA,SANTIAGO ACAHUALTEPEC (PBLO),0900700012579015,19.355051,-99.006831
C5/191119/03841,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,13:43:34,2019,Noviembre,2019-11-19,13:58:38,Negativo,SERVICIO,IZTAPALAPA,CHINAMPAC DE JUAREZ I,0900700015484045,19.375568,-99.053953
C5/191119/03843,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,13:44:20,2019,Noviembre,2019-11-19,14:05:10,Negativo,SERVICIO,GUSTAVO A. MADERO,LINDAVISTA I,0900500011114014,19.487078,-99.12589
C5/191119/03732,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,13:30:53,2019,Noviembre,2019-11-19,13:36:03,Duplicado,SERVICIO,GUSTAVO A. MADERO,GABRIEL HERNANDEZ (AMPL) II,0900500010667001,19.506927,-99.104908
C5/191119/03738,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,13:32:10,2019,Noviembre,2019-11-19,14:00:32,Afirmativo,SERVICIO,XOCHIMILCO,TIERRA NUEVA,0901300010160002,19.265365,-99.116739
C5/191119/03822,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,13:41:42,2019,Noviembre,2019-11-19,13:53:35,Duplicado,SERVICIO,CUAJIMALPA DE MORELOS,SAN MATEO TLALTENANGO (PBLO),0900400010320014,19.34352,-99.286708
C5/191119/03776,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,13:34:36,2019,Noviembre,2019-11-19,14:11:35,Negativo,SERVICIO,AZCAPOTZALCO,INDUSTRIAL VALLEJO (U HAB),0900200011165012,19.499855,-99.171089
C5/191119/03778,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,13:36:26,2019,Noviembre,2019-11-19,13:49:40,Negativo,SERVICIO,ALVARO OBREGON,COLINAS DEL SUR,0901000010686019,19.365991,-99.22719
C5/191119/03681,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,13:23:17,2019,Noviembre,2019-11-19,13:45:09,Negativo,SERVICIO,CUAUHTEMOC,OBRERA IV,0901500011407003,19.408663,-99.136629
C5/191119/03758,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,13:34:09,2019,Noviembre,2019-11-19,13:48:55,Negativo,SERVICIO,CUAUHTEMOC,EX HIPODROMO DE PERALVILLO,0901500010131046,19.454935,-99.138007
C5/191119/03617,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,13:16:07,2019,Noviembre,2019-11-19,13:30:13,Negativo,SERVICIO,COYOACAN,AJUSCO II,0900300010643023,19.32445,-99.162116
C5/191119/03612,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,13:15:29,2019,Noviembre,2019-11-19,13:26:11,Negativo,SERVICIO,MIGUEL HIDALGO,AGRICULTURA,0901600010213005,19.444967,-99.166852
C5/191119/03636,Medicos,Inconsciente,2019,Noviembre,2019-11-19,13:16:35,2019,Noviembre,2019-11-19,13:23:43,Duplicado,URGENCIAS MEDICAS,IZTACALCO,AGRICOLA ORIENTAL I,0900600010185016,19.407026,-99.076914
C5/191119/03623,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,13:14:36,2019,Noviembre,2019-11-19,13:27:25,Negativo,SERVICIO,IZTACALCO,PANTITLAN II,0900600010039006,19.420196,-99.058901
C5/191119/03645,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,13:17:38,2019,Noviembre,2019-11-19,13:42:38,Duplicado,SERVICIO,AZCAPOTZALCO,SAN SALVADOR XOCHIMANCA,0900200010824002,19.460515,-99.172837
C5/191119/03547,Medicos,Inconsciente,2019,Noviembre,2019-11-19,13:06:53,2019,Noviembre,2019-11-19,13:08:34,Duplicado,URGENCIAS MEDICAS,GUSTAVO A. MADERO,TEPEYAC INSURGENTES,090050001142A016,19.480204,-99.120812
C5/191119/03527,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,13:02:54,2019,Noviembre,2019-11-19,13:19:09,Negativo,SERVICIO,ALVARO OBREGON,LOMAS DE LA ERA,090100001167A057,19.325854,-99.260332
C5/191119/03546,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,13:06:11,2019,Noviembre,2019-11-19,13:42:44,Negativo,SERVICIO,TLAHUAC,SANTIAGO ZAPOTITLAN (PBLO),0901100010039019,19.298311000000002,-99.035484
C5/191119/03553,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,13:08:00,2019,Noviembre,2019-11-19,13:59:55,Duplicado,SERVICIO,MIGUEL HIDALGO,POLANCO REFORMA (POLANCO),0901600010656023,19.433588,-99.19171
C5/191119/03569,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,13:10:01,2019,Noviembre,2019-11-19,13:24:07,Negativo,SERVICIO,TLALPAN,HEROES DE PADIERNA I,0901200010638001,19.288206,-99.225006
C5/191119/03572,Incendio,Casa habitacion,2019,Noviembre,2019-11-19,13:10:11,2019,Noviembre,2019-11-19,16:15:28,Afirmativo,EMERGENCIA,COYOACAN,ROMERO DE TERREROS (FRACC),0900300010249001,19.344551,-99.179282
C5/191119/03573,Medicos,Inconsciente,2019,Noviembre,2019-11-19,13:08:48,2019,Noviembre,2019-11-19,13:25:48,Negativo,URGENCIAS MEDICAS,IZTACALCO,PANTITLAN III,0900600011198007,19.409451,-99.075677
C5/191119/03577,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,13:10:26,2019,Noviembre,2019-11-19,14:12:51,Negativo,SERVICIO,AZCAPOTZALCO,SANTO TOMAS,0900200010345007,19.483545,-99.176231
C5/191119/03578,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,13:10:56,2019,Noviembre,2019-11-19,13:24:02,Negativo,SERVICIO,GUSTAVO A. MADERO,CUAUTEPEC DE MADERO,0900500013093001,19.54594,-99.140576
C5/191119/03462,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,12:55:52,2019,Noviembre,2019-11-19,13:18:13,Afirmativo,SERVICIO,BENITO JUAREZ,ALAMOS I,0901400010030021,19.403593,-99.143851
C5/191119/03248,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,12:25:35,2019,Noviembre,2019-11-19,21:56:52,Negativo,SERVICIO,MIGUEL HIDALGO,CHAPULTEPEC POLANCO (POLANCO),0901600010779007,19.430613,-99.193248
C5/191119/03249,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,12:25:58,2019,Noviembre,2019-11-19,12:41:35,Duplicado,SERVICIO,MIGUEL HIDALGO,5 DE MAYO,0901600010374010,19.449597,-99.198679
C5/191119/01752,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,08:56:54,2019,Noviembre,2019-11-19,13:36:33,Negativo,SERVICIO,LA MAGDALENA CONTRERAS,LA CRUZ,0900800010334005,19.309399,-99.231789
C5/191119/01996,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,09:31:26,2019,Noviembre,2019-11-19,10:05:39,Negativo,SERVICIO,TLALPAN,TLALPAN CENTRO,0901200010958009,19.287643,-99.164484
C5/191119/01763,Medicos,Inconsciente,2019,Noviembre,2019-11-19,08:57:34,2019,Noviembre,2019-11-19,10:44:16,Afirmativo,URGENCIAS MEDICAS,ALVARO OBREGON,CORPUS CHRISTY,0901000010864062,19.358914,-99.24603
C5/191113/00026,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-13,00:06:14,2019,Noviembre,2019-11-13,00:27:29,Afirmativo,SERVICIO,CUAUHTEMOC,ROMA NORTE I,0901500010998007,19.421348,-99.169359
C5/191113/00028,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-13,00:05:36,2019,Noviembre,2019-11-13,01:23:46,Afirmativo,SERVICIO,VENUSTIANO CARRANZA,5TO TRAMO DE 20 DE NOVIEMBRE,0901700010066012,19.448232,-99.104171
C5/191113/00036,Disturbio,Escandalo,2019,Noviembre,2019-11-13,00:07:24,2019,Noviembre,2019-11-13,00:36:18,Afirmativo,FALTA CÍVICA,ALVARO OBREGON,PILOTO (ADOLFO LOPEZ MATEOS),090100001053A008,19.370619,-99.234074
C5/191113/00039,Disturbio,Escandalo,2019,Noviembre,2019-11-13,00:09:12,2019,Noviembre,2019-11-13,00:46:31,Afirmativo,FALTA CÍVICA,MIGUEL HIDALGO,SAN MIGUEL CHAPULTEPEC II,0901600010891012,19.415048,-99.184484
C5/191113/00049,Medicos,Inconsciente,2019,Noviembre,2019-11-13,00:12:18,2019,Noviembre,2019-11-13,00:34:20,Duplicado,URGENCIAS MEDICAS,GUSTAVO A. MADERO,CTM ATZACOALCO (U HAB),090050001288A019,19.509622,-99.105604
C5/191112/08151,Disturbio,Escandalo,2019,Noviembre,2019-11-12,23:56:18,2019,Noviembre,2019-11-13,00:04:53,Afirmativo,FALTA CÍVICA,COYOACAN,PEDREGAL DE SANTA URSULA III,0900300010978004,19.308911,-99.161131
C5/191112/08152,Disturbio,Escandalo,2019,Noviembre,2019-11-12,23:55:03,2019,Noviembre,2019-11-13,00:07:08,Negativo,FALTA CÍVICA,TLALPAN,VILLA LAZARO CARDENAS,090120001045A011,19.295701,-99.145855
C5/191112/08153,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-12,23:56:08,2019,Noviembre,2019-11-13,00:10:12,Negativo,SERVICIO,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,0900500012108026,19.461635,-99.104398
C5/191113/01386,Servicios,Corto cables transformador,2019,Noviembre,2019-11-13,08:11:30,2019,Noviembre,2019-11-13,08:33:51,Duplicado,SERVICIO,ALVARO OBREGON,OLIVAR DE LOS PADRES,0901000011186007,19.341878,-99.207665
C5/191112/08159,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-12,23:56:14,2019,Noviembre,2019-11-13,00:42:59,Afirmativo,SERVICIO,CUAUHTEMOC,ROMA NORTE I,0901500011089010,19.420586,-99.174094
C5/191112/08162,Disturbio,Escandalo,2019,Noviembre,2019-11-12,23:57:26,2019,Noviembre,2019-11-13,00:28:47,Negativo,FALTA CÍVICA,CUAUHTEMOC,ROMA NORTE III,0901500011214008,19.414526,-99.159535
C5/191112/08164,Disturbio,Escandalo,2019,Noviembre,2019-11-12,23:58:09,2019,Noviembre,2019-11-13,00:23:45,Duplicado,FALTA CÍVICA,CUAUHTEMOC,JUAREZ,0901500010856010,19.430558,-99.152516
C5/191112/08102,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-12,23:44:12,2019,Noviembre,2019-11-13,00:23:05,Negativo,SERVICIO,IZTAPALAPA,VICENTE GUERRERO SUPER MANZANA 5 (U HAB),090070001472A023,19.35759,-99.051381
C5/191112/08108,Disturbio,Escandalo,2019,Noviembre,2019-11-12,23:46:35,2019,Noviembre,2019-11-13,01:10:06,Duplicado,FALTA CÍVICA,ALVARO OBREGON,SAN ANGEL,0901000011203003,19.342501,-99.191263
C5/191112/08122,Disturbio,Escandalo,2019,Noviembre,2019-11-12,23:47:23,2019,Noviembre,2019-11-13,00:50:29,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,CONSTITUCION DE LA REPUBLICA,0900500011487011,19.484202,-99.099184
C5/191112/08128,Denuncia,Servidor publico,2019,Noviembre,2019-11-12,23:51:49,2019,Noviembre,2019-11-13,00:03:33,Duplicado,SERVICIO,BENITO JUAREZ,DEL VALLE VI,0901400010613006,19.378425,-99.16343
C5/191112/08143,Disturbio,Escandalo,2019,Noviembre,2019-11-12,23:55:47,2019,Noviembre,2019-11-13,00:18:27,Negativo,FALTA CÍVICA,IZTACALCO,VIADUCTO PIEDAD,0900600010240004,19.399914,-99.128563
C5/191112/08051,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-12,23:26:53,2019,Noviembre,2019-11-13,01:57:11,Afirmativo,SERVICIO,CUAUHTEMOC,JUAREZ,0901500010803015,19.427517,-99.164267
C5/191112/08060,Disturbio,Escandalo,2019,Noviembre,2019-11-12,23:34:57,2019,Noviembre,2019-11-13,00:04:56,Afirmativo,FALTA CÍVICA,BENITO JUAREZ,SAN SIMON TICUMAC,0901400010651021,19.373246,-99.144902
C5/191112/08062,Medicos,Inconsciente,2019,Noviembre,2019-11-12,23:35:19,2019,Noviembre,2019-11-13,00:00:48,Negativo,URGENCIAS MEDICAS,ALVARO OBREGON,COVE,0901000010027012,19.399989,-99.196761
C5/191119/02314,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,10:20:57,2019,Noviembre,2019-11-19,11:15:03,Afirmativo,SERVICIO,TLALPAN,TLALPAN CENTRO,0901200010958009,19.287643,-99.164484
C5/191119/02323,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,10:21:11,2019,Noviembre,2019-11-19,10:27:49,Negativo,SERVICIO,COYOACAN,PEDREGAL DE STO DOMINGO VI,0900300010639054,19.325715,-99.16355
C5/191119/02325,Denuncia,Persona sospechosa,2019,Noviembre,2019-11-19,10:19:39,2019,Noviembre,2019-11-19,10:48:51,Negativo,SERVICIO,GUSTAVO A. MADERO,VALLE DE MADERO,0900500013089008,19.551227,-99.139189
C5/191119/02331,Medicos,Inconsciente,2019,Noviembre,2019-11-19,10:21:29,2019,Noviembre,2019-11-19,11:51:36,Afirmativo,URGENCIAS MEDICAS,ALVARO OBREGON,CRISTO REY,0901000010243017,19.389892,-99.202342
C5/191119/02333,Servicios,Corto cables transformador,2019,Noviembre,2019-11-19,10:22:52,2019,Noviembre,2019-11-19,11:51:30,Afirmativo,SERVICIO,MIGUEL HIDALGO,LEGARIA,0901600010143004,19.454203,-99.19281
C5/191119/02357,Servicios,Entrevista ciudadana,2019,Noviembre,2019-11-19,10:26:13,2019,Noviembre,2019-11-19,10:28:58,Duplicado,SERVICIO,CUAUHTEMOC,HIPODROMO II,0901500011430003,19.40305,-99.169723
C5/191113/00226,Robo,Automovilista,2019,Noviembre,2019-11-13,01:00:39,2019,Noviembre,2019-11-13,01:25:40,Afirmativo,DELITO,COYOACAN,ESPARTACO,090030001086A026,19.318942,-99.137772
C5/191113/00113,Agresion,Casa habitacion,2019,Noviembre,2019-11-13,00:30:20,2019,Noviembre,2019-11-13,00:43:24,Negativo,DELITO,BENITO JUAREZ,"NARVARTE IV",0901400010276019,19.390545,-99.151049
C5/191113/00127,Agresion,Casa habitacion,2019,Noviembre,2019-11-13,00:32:18,2019,Noviembre,2019-11-13,00:44:26,Negativo,DELITO,IZTAPALAPA,XALPA III,0900700015569002,19.337619,-99.019472
C5/191113/00128,Agresion,Casa habitacion,2019,Noviembre,2019-11-13,00:33:18,2019,Noviembre,2019-11-13,00:42:46,Duplicado,DELITO,IZTAPALAPA,LOS REYES (AMPL),0900700012672014,19.344732,-99.094963
C5/191113/00160,Agresion,Casa habitacion,2019,Noviembre,2019-11-13,00:43:37,2019,Noviembre,2019-11-13,00:55:40,Negativo,DELITO,IZTAPALAPA,CONSTITUCION DE 1917 II,0900700011462021,19.343847,-99.057992
C5/191113/00066,Agresion,Casa habitacion,2019,Noviembre,2019-11-13,00:15:55,2019,Noviembre,2019-11-13,00:36:01,Negativo,DELITO,IZTAPALAPA,SAN ANDRES TOMATLAN (PBLO),0900700011852029,19.327962,-99.105218
C5/191113/00081,Agresion,Casa habitacion,2019,Noviembre,2019-11-13,00:19:08,2019,Noviembre,2019-11-13,00:24:29,Duplicado,DELITO,GUSTAVO A. MADERO,CASTILLO GRANDE,0900500010243061,19.53776,-99.138793
C5/191113/00094,Agresion,Casa habitacion,2019,Noviembre,2019-11-13,00:23:44,2019,Noviembre,2019-11-13,00:32:48,Negativo,DELITO,CUAUHTEMOC,MORELOS I,0901500010339010,19.448566,-99.133026
C5/191113/00097,Agresion,Casa habitacion,2019,Noviembre,2019-11-13,00:20:09,2019,Noviembre,2019-11-13,00:28:03,Duplicado,DELITO,GUSTAVO A. MADERO,CASTILLO GRANDE,0900500010243061,19.53776,-99.138793
