folio,categoria_incidente_c4,incidente_c4,anio_creacion,mes_creacion,fecha_creacion,hora_creacion,anio_cierre,mes_cierre,fecha_cierre,hora_cierre,codigo_cierre,clas_con_f_alarma,alcaldia_cierre,colonia_cierre,manzana,latitud,longitud
C5/190103/08223,Disturbio,Escandalo,2019,Enero,2019-01-03,22:01:10,2019,Enero,2019-01-03,22:29:29,Afirmativo,FALTA CÍVICA,COYOACAN,ALIANZA POPULAR REVOLUCIONARIA PONIENTE (U HAB),0900300011355021,19.312327,-99.12368
C5/190103/08248,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,22:06:18,2019,Enero,2019-01-03,22:16:23,Negativo,SERVICIO,CUAUHTEMOC,HIPODROMO II,0901500011337011,19.407417,-99.172901
C5/190103/08173,Servicios,Entrevista ciudadana,2019,Enero,2019-01-03,21:48:33,2019,Enero,2019-01-03,22:02:21,Negativo,SERVICIO,COYOACAN,CANAL NACIONAL 260 (U HAB),0900300011764030,19.326048,-99.106535
C5/190103/08183,Medicos,Inconsciente,2019,Enero,2019-01-03,21:54:33,2019,Enero,2019-01-03,22:42:08,Afirmativo,URGENCIAS MEDICAS,CUAUHTEMOC,CENTRO VIII,0901500010748012,19.433687,-99.142353
C5/190103/08187,Disturbio,Escandalo,2019,Enero,2019-01-03,21:55:33,2019,Enero,2019-01-03,22:03:29,Negativo,FALTA CÍVICA,VENUSTIANO CARRANZA,ADOLFO LOPEZ MATEOS,090170001087A001,19.424085,-99.071206
C5/190103/08199,Servicios,Entrevista ciudadana,2019,Enero,2019-01-03,21:55:36,2019,Enero,2019-01-03,22:08:56,Negativo,SERVICIO,IZTAPALAPA,MIGUEL DE LA MADRID HURTADO,0900700015304009,19.344101,-99.003352
C5/190103/08700,Disturbio,Escandalo,2019,Enero,2019-01-03,23:20:15,2019,Enero,2019-01-03,23:24:38,Duplicado,FALTA CÍVICA,IZTAPALAPA,LEYES DE REFORMA 1A SECCION,0900700011000009,19.358367,-99.068878
C5/190103/08221,Servicios,Entrevista ciudadana,2019,Enero,2019-01-03,22:00:25,2019,Enero,2019-01-03,22:44:09,Negativo,SERVICIO,CUAUHTEMOC,CENTRO IV,0901500010894001,19.428078,-99.135455
C5/190103/08158,Disturbio,Escandalo,2019,Enero,2019-01-03,21:52:27,2019,Enero,2019-01-03,21:56:34,Duplicado,FALTA CÍVICA,COYOACAN,ALIANZA POPULAR REVOLUCIONARIA PONIENTE (U HAB),0900300011355005,19.312145,-99.122617
C5/190103/08163,Medicos,Inconsciente,2019,Enero,2019-01-03,21:51:34,2019,Enero,2019-01-03,23:16:05,Afirmativo,URGENCIAS MEDICAS,BENITO JUAREZ,ZACAHUITZCO,0901400010670014,19.37397,-99.139422
C5/190213/04668,Servicios,Vehiculo obstruyendo,2019,Febrero,2019-02-13,15:23:01,2019,Febrero,2019-02-13,15:41:45,Negativo,SERVICIO,VENUSTIANO CARRANZA,PEON DE LOS BAOS,0901700010475006,19.437079,-99.084722
C5/190213/04624,Administrativas,Ebrios,2019,Febrero,2019-02-13,15:17:55,2019,Febrero,2019-02-13,15:32:43,Negativo,FALTA CÍVICA,IZTAPALAPA,SAN JUAN JOYA (PJE),0900700012850026,19.333899,-99.063572
C5/190213/04643,Administrativas,Ebrios,2019,Febrero,2019-02-13,15:19:49,2019,Febrero,2019-02-13,15:30:59,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,INDUSTRIAL II,0900500011580029,19.477265,-99.126863
C5/190213/04650,Administrativas,Drogados,2019,Febrero,2019-02-13,15:20:49,2019,Febrero,2019-02-13,15:44:28,Negativo,FALTA CÍVICA,TLAHUAC,SAN FRANCISCO TLALTENCO (PBLO),0901100010147009,19.296884,-99.014816
C5/190213/04661,Servicios,Vehiculo obstruyendo,2019,Febrero,2019-02-13,15:21:42,2019,Febrero,2019-02-13,16:19:50,Afirmativo,SERVICIO,BENITO JUAREZ,VERTIZ NARVARTE,0901400010454014,19.380399,-99.152306
C5/190213/04756,Administrativas,Drogados,2019,Febrero,2019-02-13,15:33:06,2019,Febrero,2019-02-13,16:18:11,Duplicado,FALTA CÍVICA,GUSTAVO A. MADERO,ARAGON LA VILLA (ARAGON),0900500011434024,19.481731,-99.115665
C5/190213/04719,Administrativas,Drogados,2019,Febrero,2019-02-13,15:26:48,2019,Febrero,2019-02-13,15:56:08,Negativo,FALTA CÍVICA,BENITO JUAREZ,ALAMOS II,0901400010134013,19.39319,-99.138606
C5/190217/09977,Administrativas,Drogados,2019,Febrero,2019-02-17,23:16:55,2019,Febrero,2019-02-18,00:00:28,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,CUCHILLA DEL TESORO,0900500012485010,19.449909,-99.05587
C5/190217/10014,Lesionado,Por golpes,2019,Febrero,2019-02-17,23:21:50,2019,Febrero,2019-02-18,01:15:10,Afirmativo,URGENCIAS MEDICAS,GUSTAVO A. MADERO,LA CANDELARIA TICOMAN (BARR),0900500012837027,19.520798,-99.135927
C5/190217/10034,Lesionado,Otros,2019,Febrero,2019-02-17,23:23:31,2019,Febrero,2019-02-18,00:30:31,Afirmativo,URGENCIAS MEDICAS,MIGUEL HIDALGO,SAN MIGUEL CHAPULTEPEC II,0901600010798030,19.419064,-99.178425
C5/190217/10108,Lesionado,Por golpes,2019,Febrero,2019-02-17,23:34:05,2019,Febrero,2019-02-18,02:17:18,Afirmativo,URGENCIAS MEDICAS,IZTAPALAPA,SAN ANDRES TETEPILCO (PBLO),0900700010498012,19.369235,-99.136309
C5/190217/10111,Administrativas,Ebrios,2019,Febrero,2019-02-17,23:34:01,2019,Febrero,2019-02-18,00:02:11,Negativo,FALTA CÍVICA,MIGUEL HIDALGO,NUEVA ARGENTINA (ARGENTINA PONIENTE),0901600010105015,19.456472,-99.2099
C5/190211/05035,Administrativas,Drogados,2019,Febrero,2019-02-11,15:36:59,2019,Febrero,2019-02-11,16:02:34,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,CTM ATZACOALCO (U HAB),0900500012678012,19.507937,-99.098338
C5/190211/05042,Administrativas,Franeleros,2019,Febrero,2019-02-11,15:36:50,2019,Febrero,2019-02-11,15:53:28,Negativo,FALTA CÍVICA,CUAUHTEMOC,DOCTORES IV,0901500011125021,19.414371,-99.153352
C5/190211/05043,Medicos,Infarto,2019,Febrero,2019-02-11,15:36:41,2019,Febrero,2019-02-11,15:40:39,Duplicado,URGENCIAS MEDICAS,IZTACALCO,CAMPAMENTO 2 DE OCTUBRE II,0900600011056028,19.386037,-99.121019
C5/190211/05044,Administrativas,Drogados,2019,Febrero,2019-02-11,15:37:14,2019,Febrero,2019-02-11,15:50:59,Negativo,FALTA CÍVICA,CUAUHTEMOC,CENTRO IV,0901500010752010,19.436821,-99.136802
C5/190217/09899,Lesionado,Otros,2019,Febrero,2019-02-17,23:06:01,2019,Febrero,2019-02-18,00:24:49,Afirmativo,URGENCIAS MEDICAS,CUAUHTEMOC,CENTRO VII,0901500010907009,19.428185,-99.129025
C5/190217/09950,Administrativas,Ebrios,2019,Febrero,2019-02-17,23:11:51,2019,Febrero,2019-02-18,00:03:56,Negativo,FALTA CÍVICA,MIGUEL HIDALGO,"BOSQUE DE CHAPULTEPEC I, II Y III SECCIONES",0901600011014015,19.410922,-99.195535
C5/190217/09473,Detencion ciudadana,Robo,2019,Febrero,2019-02-17,22:04:52,2019,Febrero,2019-02-18,00:33:36,Afirmativo,DELITO,COYOACAN,PEDREGAL DE STO DOMINGO IX,090030001061A011,19.330494,-99.169724
C5/190217/09510,Lesionado,Por golpes,2019,Febrero,2019-02-17,22:09:45,2019,Febrero,2019-02-18,01:48:32,Afirmativo,URGENCIAS MEDICAS,GUSTAVO A. MADERO,SAN FELIPE DE JESUS III,090050001085A034,19.498671,-99.076285
C5/190218/02072,Servicios,Apoyo vial embotellamiento,2019,Febrero,2019-02-18,08:46:11,2019,Febrero,2019-02-18,09:29:52,Afirmativo,SERVICIO,ALVARO OBREGON,LOMAS DE SANTA FE II,0901000011542050,19.36343,-99.262878
C5/190218/02025,Lesionado,Otros,2019,Febrero,2019-02-18,08:37:53,2019,Febrero,2019-02-18,08:41:39,Duplicado,URGENCIAS MEDICAS,COYOACAN,PEDREGAL DE STO DOMINGO VI,0900300010639051,19.326676,-99.163357
C5/190218/02587,Lesionado,Por golpes,2019,Febrero,2019-02-18,10:03:21,2019,Febrero,2019-02-18,10:05:35,Duplicado,URGENCIAS MEDICAS,VENUSTIANO CARRANZA,AVIACION CIVIL (AMPL),0901700011295012,19.411027,-99.076871
C5/190217/07226,Administrativas,Franeleros,2019,Febrero,2019-02-17,17:26:34,2019,Febrero,2019-02-18,00:15:48,Negativo,FALTA CÍVICA,CUAUHTEMOC,CENTRO IV,0901500010752018,19.437223,-99.139745
C5/190217/07835,Lesionado,Picadura o mordedura,2019,Febrero,2019-02-17,18:36:13,2019,Febrero,2019-02-18,04:33:44,Negativo,URGENCIAS MEDICAS,IZTAPALAPA,APATLACO,0900700010356026,19.38027,-99.111318
C5/190217/10155,Administrativas,Ebrios,2019,Febrero,2019-02-17,23:40:51,2019,Febrero,2019-02-18,00:07:47,Negativo,FALTA CÍVICA,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),0901300011154021,19.24892,-99.071636
C5/190103/07926,Agresion,Otros,2019,Enero,2019-01-03,21:24:06,2019,Enero,2019-01-03,21:36:33,Negativo,DELITO,IZTAPALAPA,XALPA I,0900700015338044,19.328356,-99.016539
C5/190103/07937,Administrativas,Drogados,2019,Enero,2019-01-03,21:25:07,2019,Enero,2019-01-03,21:47:06,Negativo,FALTA CÍVICA,COYOACAN,VILLA PANAMERICANA 7MA. SECCIN (U HAB),0900300011641001,19.305252,-99.1686
C5/190103/07936,Administrativas,Drogados,2019,Enero,2019-01-03,21:25:16,2019,Enero,2019-01-03,21:57:26,Negativo,FALTA CÍVICA,BENITO JUAREZ,ZACAHUITZCO,0901400010670014,19.37397,-99.139422
C5/190103/07852,Detencion ciudadana,Robo,2019,Enero,2019-01-03,21:16:04,2019,Enero,2019-01-03,21:48:03,Negativo,DELITO,IZTAPALAPA,JUAN ESCUTIA I,0900700010017022,19.398669,-99.057703
C5/190103/07876,Lesionado,Otros,2019,Enero,2019-01-03,21:19:43,2019,Enero,2019-01-03,23:54:27,Afirmativo,URGENCIAS MEDICAS,CUAJIMALPA DE MORELOS,SAN PEDRO CUAJIMALPA (PBLO),0900400010299014,19.356161,-99.2961
C5/190103/07773,Medicos,Infarto,2019,Enero,2019-01-03,21:09:36,2019,Enero,2019-01-03,22:29:50,Afirmativo,URGENCIAS MEDICAS,ALVARO OBREGON,LA CONCHITA,0901000011792010,19.392154,-99.207785
C5/190103/06923,Servicios,Otros,2019,Enero,2019-01-03,19:24:04,2019,Enero,2019-01-03,19:46:11,Negativo,SERVICIO,ALVARO OBREGON,SANTA LUCIA,0901000012324009,19.358762,-99.255012
C5/190103/06937,Disturbio,Quema de pirotecnia,2019,Enero,2019-01-03,19:25:53,2019,Enero,2019-01-03,19:52:24,Negativo,DELITO,TLAHUAC,SANTIAGO ZAPOTITLAN (PBLO),0901100011412008,19.304339,-99.035844
C5/190103/06822,Servicios,Otros,2019,Enero,2019-01-03,19:10:27,2019,Enero,2019-01-03,19:17:06,Duplicado,SERVICIO,GUSTAVO A. MADERO,15 DE AGOSTO,0900500011294028,19.484098,-99.106589
C5/190103/08168,Robo,Otros,2019,Enero,2019-01-03,21:52:51,2019,Enero,2019-01-03,22:04:56,Afirmativo,DELITO,ALVARO OBREGON,JALALPA TEPITO,0901000012343019,19.373247,-99.236736
C5/190103/08170,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,21:52:51,2019,Enero,2019-01-03,22:04:39,Negativo,SERVICIO,BENITO JUAREZ,"NARVARTE III",0901400010257003,19.388823,-99.159315
C5/190103/08095,Disturbio,Escandalo,2019,Enero,2019-01-03,21:41:04,2019,Enero,2019-01-03,21:48:53,Negativo,FALTA CÍVICA,BENITO JUAREZ,"NARVARTE IV",0901400010083003,19.394193,-99.152227
C5/190103/08101,Disturbio,Escandalo,2019,Enero,2019-01-03,21:41:17,2019,Enero,2019-01-03,21:50:26,Negativo,FALTA CÍVICA,COYOACAN,CAFETALES I (RDCIAL),0900300011181001,19.312006,-99.110342
C5/190103/08109,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,21:41:48,2019,Enero,2019-01-03,21:54:44,Negativo,SERVICIO,CUAUHTEMOC,OBRERA II,0901500011159004,19.415641,-99.13754
C5/190103/08009,Danos,Otros,2019,Enero,2019-01-03,21:32:05,2019,Enero,2019-01-03,21:59:25,Negativo,DELITO,VENUSTIANO CARRANZA,JARDIN BALBUENA III,0901700011083020,19.413953,-99.110824
C5/190103/08027,Medicos,Inconsciente,2019,Enero,2019-01-03,21:32:59,2019,Enero,2019-01-03,22:21:04,Negativo,URGENCIAS MEDICAS,COYOACAN,ADOLFO RUIZ CORTINES I,0900300010840018,19.318655,-99.147844
C5/190103/08726,Disturbio,Escandalo,2019,Enero,2019-01-03,23:25:26,2019,Enero,2019-01-03,23:47:46,Negativo,FALTA CÍVICA,TLALPAN,AMPLIACION MIGUEL HIDALGO 3A SECC,0901200011316008,19.276796,-99.207196
C5/190103/08748,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,23:29:21,2019,Enero,2019-01-03,23:45:20,Negativo,SERVICIO,IZTACALCO,VIADUCTO PIEDAD,0900600010221003,19.400182,-99.134859
C5/190103/08752,Disturbio,Escandalo,2019,Enero,2019-01-03,23:30:52,2019,Enero,2019-01-03,23:59:18,Negativo,FALTA CÍVICA,CUAUHTEMOC,CENTRO IV,0901500010894002,19.427961,-99.134472
C5/190103/08761,Disturbio,Escandalo,2019,Enero,2019-01-03,23:32:03,2019,Enero,2019-01-03,23:39:13,Duplicado,FALTA CÍVICA,COYOACAN,LAS CAMPANAS,090030001143A011,19.309698,-99.122318
C5/190103/08815,Disturbio,Escandalo,2019,Enero,2019-01-03,23:37:58,2019,Enero,2019-01-03,23:55:47,Duplicado,FALTA CÍVICA,COYOACAN,ALIANZA POPULAR REVOLUCIONARIA PONIENTE (U HAB),0900300011355021,19.312327,-99.12368
C5/190103/08765,Danos,Otros,2019,Enero,2019-01-03,23:30:42,2019,Enero,2019-01-03,23:52:35,Negativo,DELITO,COYOACAN,VILLA COYOACAN,0900300010130024,19.345415,-99.167133
C5/190103/08800,Disturbio,Escandalo,2019,Enero,2019-01-03,23:38:43,2019,Enero,2019-01-03,23:51:48,Negativo,FALTA CÍVICA,BENITO JUAREZ,"NARVARTE I",0901400010079004,19.398587,-99.152894
C5/190103/08637,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,23:09:26,2019,Enero,2019-01-03,23:33:56,Negativo,SERVICIO,COYOACAN,PEDREGAL DE SANTA URSULA IV,0900300010978023,19.309428,-99.162828
C5/190103/08642,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,23:11:15,2019,Enero,2019-01-03,23:47:39,Afirmativo,SERVICIO,BENITO JUAREZ,NIOS HEROES DE CHAPULTEPEC,0901400010488006,19.385754,-99.143976
C5/190103/08653,Disturbio,Escandalo,2019,Enero,2019-01-03,23:13:11,2019,Enero,2019-01-03,23:27:25,Negativo,FALTA CÍVICA,MIGUEL HIDALGO,POPOTLA II,0901600010181001,19.450991,-99.178693
C5/190103/08657,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,23:13:48,2019,Enero,2019-01-03,23:31:35,Negativo,SERVICIO,IZTAPALAPA,EJERCITO DE ORIENTE (U HAB) I,0900700010604010,19.371334,-99.026978
C5/190103/08662,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,23:13:44,2019,Enero,2019-01-03,23:20:18,Negativo,SERVICIO,GUSTAVO A. MADERO,SAN PEDRO ZACATENCO (PBLO),0900500010633011,19.503655,-99.123072
C5/190103/08682,Disturbio,Escandalo,2019,Enero,2019-01-03,23:16:56,2019,Enero,2019-01-03,23:55:28,Afirmativo,FALTA CÍVICA,IZTAPALAPA,LEYES DE REFORMA 1A SECCION,0900700011000009,19.358367,-99.068878
C5/190103/08696,Disturbio,Escandalo,2019,Enero,2019-01-03,23:19:08,2019,Enero,2019-01-03,23:42:11,Negativo,FALTA CÍVICA,ALVARO OBREGON,SAN ANGEL,0901000011129001,19.34701,-99.193556
C5/190103/08721,Disturbio,Escandalo,2019,Enero,2019-01-03,23:23:39,2019,Enero,2019-01-03,23:58:38,Afirmativo,FALTA CÍVICA,GUSTAVO A. MADERO,SAN FELIPE DE JESUS III,090050001103A028,19.495427,-99.078599
C5/190103/08698,Disturbio,Escandalo,2019,Enero,2019-01-03,23:19:36,2019,Enero,2019-01-03,23:40:56,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,LA FORESTAL 3,0900500013233025,19.569225,-99.129478
C5/190103/08543,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,22:53:49,2019,Enero,2019-01-03,23:24:49,Afirmativo,SERVICIO,TLAHUAC,SELENE 1a SECC,0901100010185019,19.294844,-98.998844
C5/190103/08559,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,22:56:58,2019,Enero,2019-01-03,23:05:38,Duplicado,SERVICIO,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,0900700011509027,19.349149,-99.037523
C5/190103/08566,Disturbio,Escandalo,2019,Enero,2019-01-03,22:57:58,2019,Enero,2019-01-03,23:04:26,Duplicado,FALTA CÍVICA,IZTAPALAPA,LEYES DE REFORMA 1A SECCION,0900700011000009,19.358367,-99.068878
C5/190103/08575,Disturbio,Escandalo,2019,Enero,2019-01-03,23:00:42,2019,Enero,2019-01-03,23:36:47,Negativo,FALTA CÍVICA,CUAUHTEMOC,CENTRO III,0901500010752002,19.436259,-99.132679
C5/190103/08584,Robo,Otros,2019,Enero,2019-01-03,23:02:41,2019,Enero,2019-01-03,23:24:45,Duplicado,DELITO,BENITO JUAREZ,"NARVARTE IV",0901400010083009,19.394986,-99.154175
C5/190103/08592,Servicios,Entrevista ciudadana,2019,Enero,2019-01-03,23:01:58,2019,Enero,2019-01-03,23:08:56,Duplicado,SERVICIO,ALVARO OBREGON,COLINAS DEL SUR,0901000010686034,19.366703,-99.224774
C5/190103/08620,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,23:05:35,2019,Enero,2019-01-03,23:17:37,Duplicado,SERVICIO,IZTAPALAPA,SANTA MARIA AZTAHUACAN (EJ) II,0900700011509027,19.349149,-99.037523
C5/190103/08513,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,22:48:58,2019,Enero,2019-01-03,23:35:39,Negativo,SERVICIO,IZTAPALAPA,PARAISO,0900700012441022,19.37482,-99.031554
C5/190103/08514,Servicios,Corto cables transformador,2019,Enero,2019-01-03,22:48:58,2019,Enero,2019-01-03,22:59:53,Negativo,SERVICIO,IZTAPALAPA,LEYES DE REFORMA 3A SECCION II,0900700010426013,19.375234,-99.070677
C5/190103/08517,Servicios,Entrevista ciudadana,2019,Enero,2019-01-03,22:49:45,2019,Enero,2019-01-03,22:58:11,Duplicado,SERVICIO,CUAUHTEMOC,SAN SIMON TOLNAHUAC,0901500010080010,19.459128,-99.140698
C5/190103/08526,Medicos,Inconsciente,2019,Enero,2019-01-03,22:51:08,2019,Enero,2019-01-03,23:58:41,Afirmativo,URGENCIAS MEDICAS,MIGUEL HIDALGO,TLAXPANA,0901600010213016,19.441944,-99.169106
C5/190103/07807,Medicos,Infarto,2019,Enero,2019-01-03,21:12:24,2019,Enero,2019-01-03,22:48:48,Afirmativo,URGENCIAS MEDICAS,IZTAPALAPA,BANJIDAL,0900700010801016,19.360248,-99.138691
C5/190103/07816,Administrativas,Ebrios,2019,Enero,2019-01-03,21:13:40,2019,Enero,2019-01-03,21:28:20,Negativo,FALTA CÍVICA,VENUSTIANO CARRANZA,REVOLUCION,0901700010418038,19.437385,-99.106776
C5/190103/07823,Administrativas,Drogados,2019,Enero,2019-01-03,21:13:19,2019,Enero,2019-01-03,21:27:40,Negativo,FALTA CÍVICA,ALVARO OBREGON,TETELPAN (PBLO),0901000011843022,19.343642,-99.225097
C5/190213/04492,Administrativas,Drogados,2019,Febrero,2019-02-13,15:02:28,2019,Febrero,2019-02-13,15:32:07,Negativo,FALTA CÍVICA,TLALPAN,IGNACIO CHAVEZ (U HAB),090120001198A001,19.297782,-99.104396
C5/190213/04399,Administrativas,Ebrios,2019,Febrero,2019-02-13,14:51:05,2019,Febrero,2019-02-13,15:17:21,Negativo,FALTA CÍVICA,COYOACAN,ADOLFO RUIZ CORTINES II,0900300010821008,19.318492,-99.155657
C5/190213/04402,Agresion,Otros,2019,Febrero,2019-02-13,14:52:07,2019,Febrero,2019-02-13,15:17:49,Negativo,DELITO,IZTAPALAPA,EJERCITO DE ORIENTE (U HAB) II,0900700010591026,19.368158,-99.028024
C5/190213/04426,Servicios,Vehiculo obstruyendo,2019,Febrero,2019-02-13,14:55:13,2019,Febrero,2019-02-13,15:28:38,Negativo,SERVICIO,CUAUHTEMOC,DOCTORES III,090150001113A012,19.417335,-99.144189
C5/190103/08341,Administrativas,Drogados,2019,Enero,2019-01-03,22:18:52,2019,Enero,2019-01-03,22:32:06,Negativo,FALTA CÍVICA,COYOACAN,PEDREGAL DE STO DOMINGO IV,0900300010785026,19.328248,-99.169089
C5/190103/08359,Disturbio,Jugadores,2019,Enero,2019-01-03,22:21:38,2019,Enero,2019-01-03,22:35:48,Duplicado,FALTA CÍVICA,MIGUEL HIDALGO,PENSIL SAN JUANICO,0901600010270006,19.451508,-99.188998
C5/190103/08289,Disturbio,Jugadores,2019,Enero,2019-01-03,22:11:35,2019,Enero,2019-01-03,22:18:02,Afirmativo,FALTA CÍVICA,MIGUEL HIDALGO,PENSIL SAN JUANICO,0901600010270006,19.451508,-99.188998
C5/190103/08316,Servicios,Vehiculo obstruyendo,2019,Enero,2019-01-03,22:15:12,2019,Enero,2019-01-03,22:17:04,Duplicado,SERVICIO,CUAUHTEMOC,SANTA MARIA LA RIBERA II,0901500010485005,19.447798,-99.156826
C5/190103/08326,Administrativas,Ebrios,2019,Enero,2019-01-03,22:16:37,2019,Enero,2019-01-03,22:30:57,Duplicado,FALTA CÍVICA,XOCHIMILCO,SAN GREGORIO ATLAPULCO (PBLO),0901300010724001,19.259644,-99.062923
C5/190103/08290,Administrativas,Ebrios,2019,Enero,2019-01-03,22:11:04,2019,Enero,2019-01-03,22:37:10,Negativo,FALTA CÍVICA,IZTAPALAPA,CERRO DE LA ESTRELLA II,0900700011960003,19.320008,-99.077766
C5/190103/08233,Administrativas,Ebrios,2019,Enero,2019-01-03,22:02:29,2019,Enero,2019-01-03,22:30:18,Negativo,FALTA CÍVICA,COYOACAN,CTM VIII CULHUACAN (U HAB),0900300011459032,19.320508,-99.105596
C5/190103/08251,Administrativas,Ebrios,2019,Enero,2019-01-03,22:06:25,2019,Enero,2019-01-03,22:30:25,Negativo,FALTA CÍVICA,XOCHIMILCO,SAN GREGORIO ATLAPULCO (PBLO),0901300010724001,19.259644,-99.062923
C5/190103/08252,Administrativas,Ebrios,2019,Enero,2019-01-03,22:06:20,2019,Enero,2019-01-03,22:27:11,Negativo,FALTA CÍVICA,IZTAPALAPA,EL SANTUARIO,0900700011227012,19.35451,-99.096267
C5/190103/08193,Administrativas,Faltas a la moral,2019,Enero,2019-01-03,21:56:19,2019,Enero,2019-01-03,22:08:38,Negativo,FALTA CÍVICA,CUAUHTEMOC,ASTURIAS (AMPL),0901500011500008,19.407674,-99.132527
C5/190103/08243,Servicios,Vehiculo obstruyendo,2019,Enero,2019-01-03,22:05:04,2019,Enero,2019-01-03,22:10:32,Duplicado,SERVICIO,CUAUHTEMOC,SANTA MARIA LA RIBERA IV,0901500010485020,19.445956,-99.157171
C5/190103/08149,Administrativas,Faltas a la moral,2019,Enero,2019-01-03,21:49:58,2019,Enero,2019-01-03,21:59:13,Negativo,FALTA CÍVICA,ALVARO OBREGON,TLACOYAQUE,090100001174A047,19.320699,-99.265731
C5/190103/08151,Administrativas,Drogados,2019,Enero,2019-01-03,21:50:50,2019,Enero,2019-01-03,22:00:30,Afirmativo,FALTA CÍVICA,CUAUHTEMOC,PERALVILLO II,0901500010108010,19.459114,-99.132384
C5/190103/08153,Administrativas,Drogados,2019,Enero,2019-01-03,21:50:47,2019,Enero,2019-01-03,22:02:53,Negativo,FALTA CÍVICA,VENUSTIANO CARRANZA,MOCTEZUMA 2A SECCION II,0901700010653018,19.430345,-99.09738
C5/190103/08164,Servicios,Vehiculo obstruyendo,2019,Enero,2019-01-03,21:52:10,2019,Enero,2019-01-03,23:09:58,Afirmativo,SERVICIO,CUAUHTEMOC,SANTA MARIA LA RIBERA IV,0901500010485020,19.445956,-99.157171
C5/190103/08528,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,22:50:15,2019,Enero,2019-01-03,23:08:55,Afirmativo,SERVICIO,CUAUHTEMOC,SAN SIMON TOLNAHUAC,0901500010080010,19.459128,-99.140698
C5/190103/08531,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,22:52:02,2019,Enero,2019-01-03,23:00:42,Negativo,SERVICIO,IZTAPALAPA,SINATEL,0900700010905022,19.360116,-99.130651
C5/190103/08562,Servicios,Entrevista ciudadana,2019,Enero,2019-01-03,22:55:25,2019,Enero,2019-01-03,23:07:39,Negativo,SERVICIO,ALVARO OBREGON,SAN PEDRO DE LOS PINOS,0901000010135029,19.388046,-99.191069
C5/190103/05432,Disturbio,Escandalo,2019,Enero,2019-01-03,16:24:29,2019,Enero,2019-01-03,16:33:34,Negativo,FALTA CÍVICA,ALVARO OBREGON,LOMAS DE LA ERA,0901000011364038,19.317666,-99.265254
C5/190103/05372,Servicios,Entrevista ciudadana,2019,Enero,2019-01-03,16:16:55,2019,Enero,2019-01-03,16:19:20,Duplicado,SERVICIO,BENITO JUAREZ,OCHO DE AGOSTO,0901400010187006,19.394723,-99.185737
C5/190103/05379,Disturbio,Escandalo,2019,Enero,2019-01-03,16:17:34,2019,Enero,2019-01-03,16:29:05,Negativo,FALTA CÍVICA,BENITO JUAREZ,"NAPOLES",0901400010204022,19.396597,-99.177838
C5/190103/05380,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,16:16:50,2019,Enero,2019-01-03,16:29:59,Negativo,SERVICIO,GUSTAVO A. MADERO,SAN JUAN DE ARAGON 4A  Y 5A SECCION (U HAB) II,NA,19.454269,-99.062731
C5/190103/05457,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,16:26:22,2019,Enero,2019-01-03,17:24:11,Negativo,SERVICIO,COYOACAN,CTM VII CULHUACAN (U HAB),0900300011317020,19.327378,-99.113133
C5/190103/05402,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,16:21:07,2019,Enero,2019-01-03,16:31:27,Negativo,SERVICIO,CUAUHTEMOC,CENTRO VI,0901500010964001,19.425854,-99.138032
C5/190103/05430,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,16:24:31,2019,Enero,2019-01-03,17:04:50,Duplicado,SERVICIO,ALVARO OBREGON,MOLINO DE ROSAS,0901000010629012,19.372698,-99.196196
C5/190103/05311,Denuncia,Persona sospechosa,2019,Enero,2019-01-03,16:10:31,2019,Enero,2019-01-03,16:21:01,Negativo,SERVICIO,ALVARO OBREGON,MOLINO DE ROSAS,0901000010629012,19.372698,-99.196196
C5/190103/05353,Servicios,Entrevista ciudadana,2019,Enero,2019-01-03,16:13:02,2019,Enero,2019-01-03,16:28:06,Duplicado,SERVICIO,GUSTAVO A. MADERO,NUEVA ATZACOALCO II,0900500010845028,19.500762,-99.088342
