folio,categoria_incidente_c4,incidente_c4,anio_creacion,mes_creacion,fecha_creacion,hora_creacion,anio_cierre,mes_cierre,fecha_cierre,hora_cierre,codigo_cierre,clas_con_f_alarma,alcaldia_cierre,colonia_cierre,manzana,latitud,longitud
C5/200116/03757,Lesionado,Otros,2020,Enero,2020-01-16,15:17:03,2020,Enero,2020-01-16,16:37:16,Afirmativo,URGENCIAS MEDICAS,CUAUHTEMOC,HIPODROMO CONDESA,0901500011411009,19.408512,-99.178263
C5/200116/03758,Administrativas,Drogados,2020,Enero,2020-01-16,15:17:17,2020,Enero,2020-01-16,15:31:13,Negativo,FALTA CÍVICA,MIGUEL HIDALGO,DANIEL GARZA,0901600011118003,19.40445,-99.19911
C5/200116/03791,Administrativas,Franeleros,2020,Enero,2020-01-16,15:21:14,2020,Enero,2020-01-16,15:42:11,Negativo,FALTA CÍVICA,IZTAPALAPA,JUAN ESCUTIA I,NA,19.391324,-99.046617
C5/200116/03816,Agresion,Negocio,2020,Enero,2020-01-16,15:23:31,2020,Enero,2020-01-16,15:39:30,Negativo,DELITO,CUAUHTEMOC,ROMA NORTE II,0901500011002015,19.418672,-99.163604
C5/200116/03818,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-16,15:23:30,2020,Enero,2020-01-16,15:32:58,Negativo,SERVICIO,TLALPAN,ISIDRO FABELA I (PONIENTE),090120001013A008,19.302473,-99.174989
C5/200116/03825,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-16,15:25:17,2020,Enero,2020-01-16,15:41:40,Afirmativo,SERVICIO,BENITO JUAREZ,"NATIVITAS",0901400010524022,19.381932,-99.139425
C5/200116/05565,Administrativas,Ebrios,2020,Enero,2020-01-16,18:58:56,2020,Enero,2020-01-16,19:17:10,Negativo,FALTA CÍVICA,TLAHUAC,LA NOPALERA,0901100010077017,19.300638,-99.05118
C5/200116/04893,Administrativas,Drogados,2020,Enero,2020-01-16,17:31:03,2020,Enero,2020-01-16,17:43:20,Negativo,FALTA CÍVICA,IZTACALCO,INFONAVIT IZTACALCO (U HAB) I,0900600010838032,19.385972,-99.103982
C5/200116/04876,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-16,17:29:25,2020,Enero,2020-01-16,20:25:05,Afirmativo,SERVICIO,ALVARO OBREGON,GUADALUPE INN,0901000011059005,19.356303,-99.188698
C5/200116/04990,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-16,17:42:37,2020,Enero,2020-01-16,17:53:06,Negativo,SERVICIO,MIGUEL HIDALGO,GRANADA (AMPL),0901600010444010,19.444181,-99.201422
C5/200116/04903,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-16,17:32:00,2020,Enero,2020-01-16,17:53:53,Negativo,SERVICIO,VENUSTIANO CARRANZA,ADOLFO LOPEZ MATEOS,0901700011030020,19.418617,-99.070978
C5/200116/07014,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-16,21:57:08,2020,Enero,2020-01-16,22:05:17,Duplicado,SERVICIO,IZTAPALAPA,EL MIRADOR,0900700011778020,19.337812,-99.101954
C5/200116/02236,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-16,12:12:06,2020,Enero,2020-01-16,14:22:38,Negativo,SERVICIO,IZTAPALAPA,SAN PABLO (BARR),0900700010981003,19.359588,-99.08857
C5/200116/01136,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-16,08:38:21,2020,Enero,2020-01-16,08:43:24,Negativo,SERVICIO,CUAJIMALPA DE MORELOS,JESUS DEL MONTE,0900400010301036,19.364277,-99.294205
C5/200116/01140,Agresion,Negocio,2020,Enero,2020-01-16,08:39:40,2020,Enero,2020-01-16,08:54:08,Negativo,DELITO,BENITO JUAREZ,"NARVARTE III",0901400010257002,19.39032,-99.15903
C5/200116/03476,Administrativas,Ebrios,2020,Enero,2020-01-16,14:45:13,2020,Enero,2020-01-16,15:13:37,Negativo,FALTA CÍVICA,IZTAPALAPA,SAN JUAN XALPA II,0900700015893035,19.331098,-99.087369
C5/200116/03477,Servicios,Apoyo vial embotellamiento,2020,Enero,2020-01-16,14:44:52,2020,Enero,2020-01-16,14:54:26,Negativo,SERVICIO,BENITO JUAREZ,MARIA DEL CARMEN,0901400010666013,19.376568,-99.139944
C5/200116/03867,Administrativas,Ebrios,2020,Enero,2020-01-16,15:28:24,2020,Enero,2020-01-16,15:48:07,Negativo,FALTA CÍVICA,VENUSTIANO CARRANZA,7 DE JULIO (AMPL),0901700010526022,19.429933,-99.110201
C5/200116/07036,Medicos,Infarto,2020,Enero,2020-01-16,21:59:40,2020,Enero,2020-01-16,22:40:18,Afirmativo,URGENCIAS MEDICAS,BENITO JUAREZ,INSURGENTES MIXCOAC,0901400010702010,19.374759,-99.183897
C5/200116/07039,Servicios,Apoyo vial embotellamiento,2020,Enero,2020-01-16,21:59:53,2020,Enero,2020-01-16,22:11:52,Afirmativo,SERVICIO,BENITO JUAREZ,"NARVARTE V",0901400010420002,19.384018,-99.158131
C5/200116/06694,Administrativas,Ebrios,2020,Enero,2020-01-16,21:15:56,2020,Enero,2020-01-16,21:28:12,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,LOMA DE LA PALMA,0900500010154001,19.546926,-99.148217
C5/200116/06701,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-16,21:16:06,2020,Enero,2020-01-16,21:26:54,Negativo,SERVICIO,ALVARO OBREGON,LAS AGUILAS (AMPL),0901000011839010,19.349229,-99.222969
C5/200115/05767,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-15,18:09:30,2020,Enero,2020-01-15,18:10:40,Duplicado,SERVICIO,TLALPAN,BELISARIO DOMINGUEZ,0901200010426014,19.291144,-99.154961
C5/200115/05770,Administrativas,Drogados,2020,Enero,2020-01-15,18:09:59,2020,Enero,2020-01-15,18:51:18,Negativo,FALTA CÍVICA,IZTACALCO,LOS REYES,0900600010414011,19.39753,-99.113885
C5/200115/05772,Administrativas,Ebrios,2020,Enero,2020-01-15,18:10:22,2020,Enero,2020-01-15,18:21:38,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,CAMPESTRE ARAGON I,0900500011330013,19.487894,-99.082044
C5/200115/06896,Administrativas,Drogados,2020,Enero,2020-01-15,20:27:19,2020,Enero,2020-01-15,20:58:34,Negativo,FALTA CÍVICA,CUAUHTEMOC,JUAREZ,0901500010945002,19.42568,-99.16817
C5/200115/07429,Administrativas,Drogados,2020,Enero,2020-01-15,21:39:08,2020,Enero,2020-01-15,21:47:07,Duplicado,FALTA CÍVICA,IZTAPALAPA,LOMAS DE LA ESTANCIA I,0900700013100044,19.339035,-99.009259
C5/200115/07431,Administrativas,Drogados,2020,Enero,2020-01-15,21:40:07,2020,Enero,2020-01-15,21:41:10,Duplicado,FALTA CÍVICA,CUAUHTEMOC,OBRERA IV,0901500011407010,19.410232,-99.138287
C5/200106/00939,Denuncia,Persona sospechosa,2020,Enero,2020-01-06,05:31:22,2020,Enero,2020-01-06,05:39:39,Negativo,SERVICIO,COYOACAN,PEDREGAL DE STO DOMINGO VII,090030001079A010,19.314679,-99.169482
C5/200106/00948,Disturbio,Escandalo,2020,Enero,2020-01-06,05:35:33,2020,Enero,2020-01-06,05:38:16,Duplicado,FALTA CÍVICA,IZTAPALAPA,MIRAVALLE,0900700014876030,19.333748,-98.995476
C5/200106/00967,Disturbio,Escandalo,2020,Enero,2020-01-06,05:42:16,2020,Enero,2020-01-06,05:48:48,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,NUEVA ATZACOALCO II,0900500010845008,19.499364,-99.084123
C5/200106/00975,Medicos,Inconsciente,2020,Enero,2020-01-06,05:47:17,2020,Enero,2020-01-06,05:50:47,Duplicado,URGENCIAS MEDICAS,ALVARO OBREGON,MIGUEL GAONA ARMENTA,0901000012216009,19.355689,-99.251896
C5/200106/00980,Disturbio,Escandalo,2020,Enero,2020-01-06,05:48:47,2020,Enero,2020-01-06,06:01:02,Duplicado,FALTA CÍVICA,IZTAPALAPA,MIRAVALLE,0900700014876030,19.333748,-98.995476
C5/200106/01007,Disturbio,Escandalo,2020,Enero,2020-01-06,05:58:32,2020,Enero,2020-01-06,06:10:30,Negativo,FALTA CÍVICA,TLALPAN,EJIDOS DE SAN PEDRO MARTIR I (NORTE),0901200012259009,19.273538,-99.159596
C5/200115/08277,Denuncia,Persona sospechosa,2020,Enero,2020-01-15,23:34:11,2020,Enero,2020-01-15,23:48:13,Negativo,SERVICIO,CUAUHTEMOC,NONOALCO-TLATELOLCO (U HAB) III,0901500010432001,19.450882,-99.137136
C5/200115/08288,Denuncia,Persona sospechosa,2020,Enero,2020-01-15,23:35:12,2020,Enero,2020-01-15,23:48:04,Negativo,SERVICIO,IZTAPALAPA,GRANJAS SAN ANTONIO,0900700012460034,19.367656,-99.104705
C5/200115/08289,Disturbio,Escandalo,2020,Enero,2020-01-15,23:35:48,2020,Enero,2020-01-15,23:46:02,Afirmativo,FALTA CÍVICA,COYOACAN,DE LA CANDELARIA (PBLO),0900300010450037,19.334011,-99.149463
C5/200115/00176,Denuncia,Persona sospechosa,2020,Enero,2020-01-15,00:39:37,2020,Enero,2020-01-15,01:16:52,Afirmativo,SERVICIO,AZCAPOTZALCO,COSMOPOLITA (AMPL),0900200010542009,19.471627,-99.162991
C5/200116/04861,Medicos,Inconsciente,2020,Enero,2020-01-16,17:28:04,2020,Enero,2020-01-16,17:32:16,Duplicado,URGENCIAS MEDICAS,VENUSTIANO CARRANZA,INDUSTRIAL PUERTO AEREO (FRACC),0901700011168029,19.418801,-99.095184
C5/200116/03787,Medicos,Inconsciente,2020,Enero,2020-01-16,15:20:07,2020,Enero,2020-01-16,15:50:58,Afirmativo,URGENCIAS MEDICAS,BENITO JUAREZ,PORTALES III,0901400010990021,19.364915,-99.151217
C5/200116/03779,Denuncia,Persona sospechosa,2020,Enero,2020-01-16,15:20:23,2020,Enero,2020-01-16,15:46:30,Afirmativo,SERVICIO,BENITO JUAREZ,JOSEFA ORTIZ DE DOMINGUEZ,0901400010295014,19.387297,-99.141445
C5/200116/05021,Denuncia,Persona sospechosa,2020,Enero,2020-01-16,17:50:05,2020,Enero,2020-01-16,18:02:11,Afirmativo,SERVICIO,IZTAPALAPA,MODELO (U),0900700012526031,19.369058,-99.122742
C5/200116/04924,Servicios,Entrevista ciudadana,2020,Enero,2020-01-16,17:35:24,2020,Enero,2020-01-16,17:49:52,Negativo,SERVICIO,TLALPAN,MIGUEL HIDALGO,090120001091A001,19.286995,-99.187121
C5/200116/06999,Servicios,Persona extraviada,2020,Enero,2020-01-16,21:55:43,2020,Enero,2020-01-16,23:39:23,Afirmativo,SERVICIO,TLAHUAC,MIGUEL HIDALGO OTE,0901100010202009,19.292258,-99.046433
C5/200116/04883,Medicos,Inconsciente,2020,Enero,2020-01-16,17:30:07,2020,Enero,2020-01-16,18:06:57,Afirmativo,URGENCIAS MEDICAS,COYOACAN,PARQUE SAN ANDRES,0900300010164011,19.346145,-99.14714
C5/200116/04884,Servicios,Entrevista ciudadana,2020,Enero,2020-01-16,17:29:33,2020,Enero,2020-01-16,17:40:04,Negativo,SERVICIO,CUAUHTEMOC,CENTRO IV,0901500010818011,19.42993,-99.135713
C5/200116/04885,Denuncia,Persona sospechosa,2020,Enero,2020-01-16,17:29:52,2020,Enero,2020-01-16,17:43:25,Negativo,SERVICIO,IZTACALCO,LA CRUZ,0900600010274013,19.403686,-99.118642
C5/200116/04908,Denuncia,Persona sospechosa,2020,Enero,2020-01-16,17:33:04,2020,Enero,2020-01-16,17:44:14,Duplicado,SERVICIO,COYOACAN,CTM VIII CULHUACAN (U HAB),0900300011459029,19.319837,-99.1035
C5/200116/05629,Disturbio,Escandalo,2020,Enero,2020-01-16,19:05:31,2020,Enero,2020-01-16,19:35:07,Negativo,FALTA CÍVICA,XOCHIMILCO,SAN MATEO XALPA (PBLO),0901300011173038,19.231308,-99.126252
C5/200116/01542,Denuncia,Servidor publico,2020,Enero,2020-01-16,10:36:23,2020,Enero,2020-01-16,10:46:32,Duplicado,SERVICIO,IZTAPALAPA,LA PLANTA,0900700014363032,19.293429,-99.065766
C5/200116/04978,Disturbio,Escandalo,2020,Enero,2020-01-16,17:44:30,2020,Enero,2020-01-16,17:53:41,Negativo,FALTA CÍVICA,IZTAPALAPA,CHINAMPAC DE JUAREZ I,090070001547A048,19.378829,-99.060234
C5/200116/01139,Denuncia,Persona sospechosa,2020,Enero,2020-01-16,08:39:13,2020,Enero,2020-01-16,09:13:43,Negativo,SERVICIO,GUSTAVO A. MADERO,GABRIEL HERNANDEZ (AMPL) II,0900500010667033,19.507169,-99.104456
C5/200116/03853,Denuncia,Persona sospechosa,2020,Enero,2020-01-16,15:27:26,2020,Enero,2020-01-16,15:49:47,Negativo,SERVICIO,IZTAPALAPA,VICENTE GUERRERO SUPER MANZANA 5 (U HAB),090070001472A023,19.35759,-99.051381
C5/200116/03855,Servicios,Entrevista ciudadana,2020,Enero,2020-01-16,15:27:06,2020,Enero,2020-01-16,15:53:01,Negativo,SERVICIO,TLAHUAC,EL ROSARIO,0901100211003012,19.242976,-99.003455
C5/200116/03860,Denuncia,Persona sospechosa,2020,Enero,2020-01-16,15:28:11,2020,Enero,2020-01-16,15:49:38,Negativo,SERVICIO,IZTAPALAPA,"EJTO CONSTITUCIONALISTA, SUPERMANZANA II ( U HAB)",090070001006A046,19.385844,-99.05911
C5/200116/07037,Denuncia,Persona sospechosa,2020,Enero,2020-01-16,22:00:22,2020,Enero,2020-01-16,22:14:00,Negativo,SERVICIO,IZTACALCO,SANTA CRUZ,0900600010787011,19.389158,-99.120434
C5/200116/00471,Disturbio,Escandalo,2020,Enero,2020-01-16,02:18:28,2020,Enero,2020-01-16,02:43:39,Negativo,FALTA CÍVICA,IZTAPALAPA,2A AMPLIACION SANTIAGO ACAHUALTEPEC I,0900700012600013,19.348648,-99.014029
C5/200116/00473,Servicios,Entrevista ciudadana,2020,Enero,2020-01-16,02:19:15,2020,Enero,2020-01-16,02:28:35,Negativo,SERVICIO,TLAHUAC,SANTIAGO ZAPOTITLAN (PBLO),0901100010039014,19.297234,-99.03678
C5/200116/00475,Disturbio,Escandalo,2020,Enero,2020-01-16,02:20:36,2020,Enero,2020-01-16,02:30:23,Duplicado,FALTA CÍVICA,IZTACALCO,PANTITLAN I,090060001001A006,19.412257,-99.067797
C5/200116/00479,Disturbio,Escandalo,2020,Enero,2020-01-16,02:22:07,2020,Enero,2020-01-16,02:30:49,Negativo,FALTA CÍVICA,CUAUHTEMOC,OBRERA II,0901500011159014,19.414508,-99.136947
C5/200115/05004,Privacion de la libertad,Retencion de menores,2020,Enero,2020-01-15,16:34:52,2020,Enero,2020-01-15,16:58:25,Afirmativo,DELITO,CUAUHTEMOC,GUERRERO IV,0901500010574014,19.443123,-99.143407
C5/200115/05006,Servicios,Entrevista ciudadana,2020,Enero,2020-01-15,16:35:06,2020,Enero,2020-01-15,16:49:30,Afirmativo,SERVICIO,GUSTAVO A. MADERO,SANTIAGO ATZACOALCO (PBLO),0900500011006017,19.497591,-99.095368
C5/200115/07433,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-15,21:40:19,2020,Enero,2020-01-15,21:58:31,Negativo,SERVICIO,BENITO JUAREZ,VILLA DE CORTES,0901400010331010,19.386868,-99.137471
C5/200115/07435,Administrativas,Drogados,2020,Enero,2020-01-15,21:40:19,2020,Enero,2020-01-15,21:42:22,Duplicado,FALTA CÍVICA,ALVARO OBREGON,EL PIRUL,0901000010313012,19.380578,-99.239795
C5/200115/07437,Administrativas,Ebrios,2020,Enero,2020-01-15,21:39:37,2020,Enero,2020-01-15,21:46:04,Negativo,FALTA CÍVICA,XOCHIMILCO,SAN MARCOS (AMPL),0901300010688048,19.271158,-99.111731
C5/200115/07594,Administrativas,Drogados,2020,Enero,2020-01-15,21:58:35,2020,Enero,2020-01-15,22:05:24,Duplicado,FALTA CÍVICA,IZTAPALAPA,ERMITA ZARAGOZA (U HAB) I,0900700011142028,19.363335,-98.998732
C5/200114/07804,Administrativas,Ebrios,2020,Enero,2020-01-14,23:41:12,2020,Enero,2020-01-15,00:07:57,Afirmativo,FALTA CÍVICA,IZTAPALAPA,VICENTE GUERRERO SUPER MANZANA 7 (U HAB),0900700011034001,19.358511,-99.059675
C5/200115/01346,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-15,08:14:30,2020,Enero,2020-01-15,12:28:29,Afirmativo,SERVICIO,IZTAPALAPA,GRANJAS SAN ANTONIO,0900700010727006,19.365346,-99.108067
C5/200116/00507,Administrativas,Ebrios,2020,Enero,2020-01-16,02:41:59,2020,Enero,2020-01-16,03:03:01,Afirmativo,FALTA CÍVICA,GUSTAVO A. MADERO,CERRO PRIETO,0900500012292018,19.4526,-99.097266
C5/200116/01566,Administrativas,Franeleros,2020,Enero,2020-01-16,10:39:45,2020,Enero,2020-01-16,10:50:04,Negativo,FALTA CÍVICA,CUAUHTEMOC,TRANSITO,0901500011163013,19.414029,-99.131614
C5/200116/02859,Administrativas,Faltas a la moral,2020,Enero,2020-01-16,13:27:49,2020,Enero,2020-01-16,13:34:17,Negativo,FALTA CÍVICA,COYOACAN,PEDREGAL DE STO DOMINGO V,0900300010639032,19.324463,-99.163597
C5/200114/00467,Administrativas,Ebrios,2020,Enero,2020-01-14,03:20:20,2020,Enero,2020-01-14,03:35:05,Negativo,FALTA CÍVICA,COYOACAN,PEDREGAL DE STO DOMINGO III,0900300011162008,19.331566,-99.163594
C5/200114/01216,Administrativas,Drogados,2020,Enero,2020-01-14,08:06:13,2020,Enero,2020-01-14,08:16:50,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,ESTRELLA,0900500011792015,19.473096,-99.118441
C5/200114/01219,Administrativas,Franeleros,2020,Enero,2020-01-14,08:08:04,2020,Enero,2020-01-14,10:01:49,Negativo,FALTA CÍVICA,CUAUHTEMOC,CONDESA,0901500011178007,19.415525,-99.178011
C5/200114/03365,Denuncia,Invasion de predio,2020,Enero,2020-01-14,13:34:46,2020,Enero,2020-01-14,13:48:33,Afirmativo,DELITO,XOCHIMILCO,SAN JOSE ZACATEPEC,0901300010599004,19.236935,-99.12238
C5/200114/03376,Administrativas,Faltas a la moral,2020,Enero,2020-01-14,13:36:38,2020,Enero,2020-01-14,13:45:16,Afirmativo,FALTA CÍVICA,BENITO JUAREZ,DEL VALLE I,0901400010045006,19.399097,-99.168774
C5/200114/03858,Administrativas,Ebrios,2020,Enero,2020-01-14,14:41:50,2020,Enero,2020-01-14,15:07:35,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,ESTANZUELA,0900500011133001,19.489671,-99.111813
C5/200114/03864,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-14,14:43:08,2020,Enero,2020-01-14,14:58:28,Duplicado,SERVICIO,IZTAPALAPA,CUCHILLAS DEL MORAL (U HAB),0900700014895026,19.385471,-99.073756
C5/200114/04621,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-14,16:20:11,2020,Enero,2020-01-14,16:33:48,Negativo,SERVICIO,IZTAPALAPA,EL ROSARIO,0900700012206009,19.29634,-99.064439
C5/200114/06010,Administrativas,Drogados,2020,Enero,2020-01-14,19:16:52,2020,Enero,2020-01-14,19:27:25,Negativo,FALTA CÍVICA,CUAUHTEMOC,ALGARIN,0901500011498011,19.405613,-99.13931
C5/200115/02812,Administrativas,Ebrios,2020,Enero,2020-01-15,11:58:59,2020,Enero,2020-01-15,12:25:14,Negativo,FALTA CÍVICA,VENUSTIANO CARRANZA,PUEBLA,0901700011308009,19.409026,-99.079248
C5/200115/04264,Lesionado,Picadura o mordedura,2020,Enero,2020-01-15,15:08:27,2020,Enero,2020-01-15,17:24:06,Afirmativo,URGENCIAS MEDICAS,GUSTAVO A. MADERO,NUEVA ATZACOALCO I,0900500010703024,19.502891,-99.080236
C5/200115/04265,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-15,15:08:04,2020,Enero,2020-01-15,16:00:16,Negativo,SERVICIO,LA MAGDALENA CONTRERAS,EL ROSAL,0900800010226012,19.308474,-99.250673
C5/200115/04998,Medicos,Crisis nerviosa,2020,Enero,2020-01-15,16:33:07,2020,Enero,2020-01-15,16:50:22,Negativo,URGENCIAS MEDICAS,BENITO JUAREZ,SAN PEDRO DE LOS  PINOS,0901400010346008,19.389588,-99.186563
C5/200115/05003,Administrativas,Franeleros,2020,Enero,2020-01-15,16:34:29,2020,Enero,2020-01-15,16:43:18,Negativo,FALTA CÍVICA,IZTAPALAPA,STA MARTHA ACATITLA NTE (AMPL) II,0900700010638020,19.378122,-99.010719
C5/200115/06366,Administrativas,Drogados,2020,Enero,2020-01-15,19:20:55,2020,Enero,2020-01-15,19:45:52,Negativo,FALTA CÍVICA,GUSTAVO A. MADERO,PROVIDENCIA (AMPL),0900500011701005,19.479999,-99.069346
C5/200115/06381,Administrativas,Ebrios,2020,Enero,2020-01-15,19:22:05,2020,Enero,2020-01-15,19:35:10,Duplicado,FALTA CÍVICA,LA MAGDALENA CONTRERAS,LOMAS DE SAN BERNABE,0900800010404001,19.311053,-99.264881
C5/200115/06890,Administrativas,Ebrios,2020,Enero,2020-01-15,20:25:41,2020,Enero,2020-01-15,20:45:42,Afirmativo,FALTA CÍVICA,CUAUHTEMOC,DOCTORES I,0901500011036019,19.424393,-99.145726
C5/200115/07584,Administrativas,Ebrios,2020,Enero,2020-01-15,21:58:29,2020,Enero,2020-01-15,22:08:04,Afirmativo,FALTA CÍVICA,ALVARO OBREGON,MARGARITA M DE JUAREZ,0901000010328031,19.382257,-99.236955
C5/200114/07565,Administrativas,Ebrios,2020,Enero,2020-01-14,22:53:30,2020,Enero,2020-01-14,23:23:15,Duplicado,FALTA CÍVICA,VENUSTIANO CARRANZA,ROMERO RUBIO,0901700010437010,19.440864,-99.100579
C5/200114/05541,Servicios,Vehiculo obstruyendo,2020,Enero,2020-01-14,18:19:23,2020,Enero,2020-01-14,18:40:37,Negativo,SERVICIO,IZTACALCO,RAMOS MILLAN BRAMADERO I,0900600010471015,19.395946,-99.094561
C5/200114/02023,Medicos,Crisis nerviosa,2020,Enero,2020-01-14,10:20:44,2020,Enero,2020-01-14,11:12:57,Afirmativo,URGENCIAS MEDICAS,GUSTAVO A. MADERO,SAN JUAN DE ARAGON 2A SECCION (U HAB) II,0900500012269002,19.455012,-99.082938
C5/200114/02433,Administrativas,Drogados,2020,Enero,2020-01-14,11:22:04,2020,Enero,2020-01-14,11:53:16,Negativo,FALTA CÍVICA,LA MAGDALENA CONTRERAS,EL ROSAL,0900800010226017,19.312662,-99.249016
C5/200114/02037,Servicios,Reporte de vehiculo via radio,2020,Enero,2020-01-14,10:23:07,2020,Enero,2020-01-14,14:41:09,Afirmativo,SERVICIO,VENUSTIANO CARRANZA,EL PARQUE,0901700010598002,19.426251,-99.116773
C5/200114/02043,Administrativas,Drogados,2020,Enero,2020-01-14,10:25:01,2020,Enero,2020-01-14,12:31:37,Afirmativo,FALTA CÍVICA,CUAJIMALPA DE MORELOS,SAN JOSE DE LOS CEDROS I,0900400010354024,19.36536,-99.290749
C5/200115/05766,Medicos,Inconsciente,2020,Enero,2020-01-15,18:09:07,2020,Enero,2020-01-15,18:57:36,Negativo,URGENCIAS MEDICAS,CUAUHTEMOC,SANTA MARIA LA RIBERA II,0901500010485022,19.447918,-99.157524
C5/200115/00863,Servicios,Entrevista ciudadana,2020,Enero,2020-01-15,06:20:39,2020,Enero,2020-01-15,06:39:17,Negativo,SERVICIO,LA MAGDALENA CONTRERAS,PUEBLO NUEVO BAJO,0900800010300037,19.305422,-99.243752
C5/200115/07416,Denuncia,Persona sospechosa,2020,Enero,2020-01-15,21:38:45,2020,Enero,2020-01-15,21:41:41,Duplicado,SERVICIO,IZTAPALAPA,REAL DEL MORAL (FRACC),0900700010055019,19.391334,-99.082719
C5/200115/07418,Servicios,Entrevista ciudadana,2020,Enero,2020-01-15,21:38:14,2020,Enero,2020-01-15,21:47:56,Negativo,SERVICIO,IZTAPALAPA,SANTA CRUZ MEYEHUALCO (PBLO),0900700013863022,19.342213,-99.046861
C5/200115/07423,Medicos,Inconsciente,2020,Enero,2020-01-15,21:39:33,2020,Enero,2020-01-15,21:51:33,Negativo,URGENCIAS MEDICAS,ALVARO OBREGON,ALFONSO XIII,0901000010510002,19.377271,-99.196642
C5/200115/07436,Denuncia,Persona sospechosa,2020,Enero,2020-01-15,21:40:17,2020,Enero,2020-01-15,21:42:38,Duplicado,SERVICIO,TLALPAN,LOS  ENCINOS,0901200011299038,19.27645,-99.228565
C5/200115/07602,Denuncia,Persona sospechosa,2020,Enero,2020-01-15,22:00:12,2020,Enero,2020-01-15,22:22:06,Afirmativo,SERVICIO,IZTAPALAPA,GRANJAS ESMERALDA,0900700011176036,19.355911,-99.120516
C5/200115/08302,Disturbio,Escandalo,2020,Enero,2020-01-15,23:38:31,2020,Enero,2020-01-15,23:50:56,Negativo,FALTA CÍVICA,IZTAPALAPA,VICENTE GUERRERO SUPER MANZANA 5 (U HAB),090070001472A023,19.35759,-99.051381
C5/200114/07802,Disturbio,Escandalo,2020,Enero,2020-01-14,23:42:16,2020,Enero,2020-01-15,00:02:27,Negativo,FALTA CÍVICA,TLAHUAC,LAS ARBOLEDAS,0901100011357040,19.304511,-99.053717
C5/200115/00449,Disturbio,Escandalo,2020,Enero,2020-01-15,02:39:43,2020,Enero,2020-01-15,03:31:21,Afirmativo,FALTA CÍVICA,VENUSTIANO CARRANZA,IGNACIO ZARAGOZA II,0901700011242014,19.409927,-99.088989
C5/200115/00764,Disturbio,Escandalo,2020,Enero,2020-01-15,05:43:57,2020,Enero,2020-01-15,06:03:14,Negativo,FALTA CÍVICA,VENUSTIANO CARRANZA,IGNACIO ZARAGOZA II,0901700011242014,19.409927,-99.088989
C5/200115/00766,Medicos,Inconsciente,2020,Enero,2020-01-15,05:44:05,2020,Enero,2020-01-15,05:48:13,Duplicado,URGENCIAS MEDICAS,CUAUHTEMOC,DOCTORES I,0901500010860017,19.426266,-99.149793
C5/200115/03121,Denuncia,Persona sospechosa,2020,Enero,2020-01-15,12:40:53,2020,Enero,2020-01-15,12:53:04,Negativo,SERVICIO,AZCAPOTZALCO,SANTA CATARINA (PBLO),0900200010222002,19.490876,-99.177566
C5/200116/00505,Disturbio,Escandalo,2020,Enero,2020-01-16,02:40:02,2020,Enero,2020-01-16,02:41:34,Duplicado,FALTA CÍVICA,IZTAPALAPA,2A AMPLIACION SANTIAGO ACAHUALTEPEC I,0900700012600013,19.348648,-99.014029
C5/200116/00133,Disturbio,Escandalo,2020,Enero,2020-01-16,00:30:14,2020,Enero,2020-01-16,00:41:37,Negativo,FALTA CÍVICA,ALVARO OBREGON,MARGARITA M DE JUAREZ,0901000010328001,19.381318,-99.236138
C5/200107/06948,Denuncia,Persona sospechosa,2020,Enero,2020-01-07,23:56:14,2020,Enero,2020-01-08,00:09:41,Afirmativo,SERVICIO,MIGUEL HIDALGO,BOSQUES DE LAS LOMAS,0901600011300039,19.396124,-99.253247
C5/200109/00167,Medicos,Inconsciente,2020,Enero,2020-01-09,00:52:58,2020,Enero,2020-01-09,01:24:35,Afirmativo,URGENCIAS MEDICAS,VENUSTIANO CARRANZA,MOCTEZUMA 2A SECCION III,0901700010649004,19.427565,-99.1022
C5/200117/00404,Disturbio,Escandalo,2020,Enero,2020-01-17,01:35:05,2020,Enero,2020-01-17,01:42:29,Negativo,FALTA CÍVICA,VENUSTIANO CARRANZA,ROMERO RUBIO,0901700010437003,19.439121,-99.098788
